context_library_name,context_page_search,result_position,device_type,context_page_url,user_id,campaign,event,region,context_app_install_type,version,network_type,clicked_asset_name,device,context_page_initial_referring_domain,context_screen_width,widget_id,adgroup,timezone,received_at,referrer_page,placement,isp,page,uuid_ts,context_page_initial_referrer,context_locale,context_screen_height,timestamp,medium,source,fbclid,sent_at,country,context_user_agent,context_screen_inner_width,exp_version,active_tab,original_timestamp,context_app_version,context_app_namespace,anonymous_id,application,context_destination_id,query_text,ip_address,component_name,context_page_path,country_code,context_source_type,context_ip,term,clicked_asset_id,context_destination_type,context_screen_density,gclid,name,city,event_text,clicked_asset_type,component_position,context_library_version,context_app_name,channel,context_timezone,results_count,device_orientation,context_source_id,id,referrer,os,context_session_id,browser,creative,content,context_page_referring_domain,context_page_referrer,context_request_ip,context_page_title,context_page_tab_url,adset,context_screen_inner_height,utm_search,gc_id,external_user_id,gc_name,obpp_kyc_status,context_traits_obpp_kyc_status,context_traits_investment_status,investment_status,context_traits_gc_id,context_traits_external_user_id,context_traits_gc_name,context_campaign_name,context_campaign_source,context_campaign_medium
RudderLabs JavaScript SDK,?type=bonds,0,Phone,https://www.gripinvest.in/assets?type=bonds,189188,Not received,asset_search_result_clicked,Gujarat,npm,IPv4,4g,RCBAMF260401,Not received,,360,no-context,Not received,Asia/Kolkata,2026-05-07T19:40:29.877+05:30,/discover,Not received,"Bharti Airtel Ltd., Telemedia Services",/assets,2026-05-07T20:00:11.353+05:30,$direct,en-IN,780,2026-05-07T19:40:29.876+05:30,Not received,Not received,Not received,2026-05-07T19:40:29.596+05:30,India,"Mozilla/5.0 (Linux; Android 16; SM-S931B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",360,,bonds,2026-05-07T19:40:29.595+05:30,3.11.17,com.rudderlabs.javascript,60d66333-d30c-4132-bd65-aeb95ec63c45,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,arman,ip_f125d8875a,Unknown,/assets,IN,Javascript,ip_f125d8875a,Not received,2579,POSTGRES,3.0,Not received,Not received,Ahmedabad,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,5,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,db539eab-7f98-484a-88b8-debb4ca45e68,Not received,Android,1778163018368.0,Chrome,Not received,Not received,,$direct,ip_f125d8875a,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets?type=bonds,Not received,435,,,,,True,True,True,True,,,,,,
RudderLabs JavaScript SDK,,0,Phone,https://www.gripinvest.in/assets,1609370,Not received,asset_search_result_clicked,Tamil Nadu,npm,IPv4,4g,RCBKF260202,Not received,,385,no-context,Not received,Asia/Kolkata,2026-05-07T19:54:18.787+05:30,/discover,Not received,Bharti Airtel Ltd. AS for GPRS Service,/assets,2026-05-07T20:00:11.353+05:30,$direct,en-US,854,2026-05-07T19:54:18.783+05:30,Not received,Not received,Not received,2026-05-07T19:54:18.595+05:30,India,"Mozilla/5.0 (Linux; Android 12; V2204 Build/SP1A.210812.003_IN; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",384,,bonds,2026-05-07T19:54:18.591+05:30,3.11.17,com.rudderlabs.javascript,5a94ce09-923e-44f6-940a-46a2271115f2,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Nse egr,ip_2b7e312735,Unknown,/assets,IN,Javascript,ip_2b7e312735,Not received,2446,POSTGRES,1.875,Not received,Not received,Nallūr,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,2,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,58116c2f-724c-4573-9815-4261e500b69b,Not received,Android,1778163823920.0,Chrome,Not received,Not received,,$direct,ip_2b7e312735,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets,Not received,481,?filter=just-launched&sort=ytm_desc&utm_source=app&utm_medium=marketing&utm_campaign=PApp_04052026_M_Followup_Deal_Bond_STLNetwork_Reg_All_Sticky,,,,True,True,False,False,,,,,,
RudderLabs JavaScript SDK,?type=bonds,1,Phone,https://www.gripinvest.in/assets?type=bonds,1844182,18457637920,asset_search_result_clicked,Uttar Pradesh,npm,IPv4,4g,RCBUF260401,Not received,www.google.com,360,no-context,Not received,Asia/Kolkata,2026-05-07T20:44:43.264+05:30,/signup,Not received,Reliance Jio Infocomm Limited,/assets,2026-05-07T21:00:07.097+05:30,https://www.google.com/,en-US,800,2026-05-07T20:44:43.262+05:30,cpc,google,Not received,2026-05-07T20:44:42.929+05:30,India,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",360,,bonds,2026-05-07T20:44:42.927+05:30,3.11.17,com.rudderlabs.javascript,705a082d-1bc1-48f7-aa79-ff778b3120d5,Website,1zPDwwVTM2IViEcrnPu1ijq5MB9,United spirits ,ip_ba54238d12,Unknown,/assets,IN,Javascript,ip_ba54238d12,Not received,2604,POSTGRES,3.0,Cj0KCQjw8PDPBhCeARIsAOJwmWV5skkCnLr72C9-tFmukHrC1xPtb_6WtIx1JA52EWafJvQJyOVnlIoaAmdQEALw_wcB,Not received,Lucknow,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,0,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,84afd410-0479-4799-82ed-f11a685957e2,sell bonds,Android,1778166698811.0,Chrome,Not received,Not received,www.gripinvest.in,https://www.gripinvest.in/signup,ip_ba54238d12,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets?type=bonds,Not received,707,?utm_source=google&utm_medium=cpc&utm_campaign=18457637920&utm_referrer=sell%20bonds&gad_source=1&gad_campaignid=18457637920&gclid=Cj0KCQjw8PDPBhCeARIsAOJwmWV5skkCnLr72C9-tFmukHrC1xPtb_6WtIx1JA52EWafJvQJyOVnlIoaAmdQEALw_wcB,,,,False,False,False,False,,,,,,
RudderLabs JavaScript SDK,?type=baskets,0,Phone,https://www.gripinvest.in/assets?type=baskets,1305220,gc,asset_search_result_clicked,Tamil Nadu,npm,IPv4,4g,RCBKM260402,Not received,,412,no-context,Not received,Asia/Kolkata,2026-05-07T21:15:52.535+05:30,direct,Not received,Atria Convergence Technologies Pvt. Ltd. Broadband Internet Service Provider INDIA,/assets,2026-05-07T21:30:21.165+05:30,$direct,en-us,915,2026-05-07T21:15:52.531+05:30,connect,ET money,Not received,2026-05-07T21:15:52.343+05:30,India,"Mozilla/5.0 (Linux; Android 12; SM-A315F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",411,,baskets,2026-05-07T21:15:52.339+05:30,3.11.17,com.rudderlabs.javascript,47efa7c4-c266-4233-8d0a-f894d89f2def,Website,1zPDwwVTM2IViEcrnPu1ijq5MB9,Tax,ip_7dd94813e0,Unknown,/assets,IN,Javascript,ip_7dd94813e0,Not received,2592,POSTGRES,2.625,Not received,Not received,Chennai,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,1,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,649e45c3-5215-4731-809e-003273db44ce,Not received,Android,1778168717833.0,Chrome,Not received,Not received,www.gripinvest.in,https://www.gripinvest.in/external-ui/2f892d2b-be40-4dca-917d-7cd43bb41728?partner_id=PAR00394IFA&utm_source=ET+money&utm_medium=connect&utm_campaign=gc,ip_7dd94813e0,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets?type=baskets,Not received,450,?partner_id=PAR00394IFA&utm_source=ET+money&utm_medium=connect&utm_campaign=gc,394.0,8A4OOI30,ET money,False,False,False,False,394.0,8A4OOI30,ET money,,,
RudderLabs JavaScript SDK,?type=bonds,0,Phone,https://www.gripinvest.in/assets?type=bonds,1725198,Not received,asset_search_result_clicked,Haryana,npm,IPv4,4g,RCBSC260401,Not received,,360,no-context,Not received,Asia/Kolkata,2026-05-07T21:44:06.513+05:30,/discover,Not received,Bharti Airtel Ltd. AS for GPRS Service,/assets,2026-05-07T22:00:32.619+05:30,$direct,en-US,820,2026-05-07T21:44:06.504+05:30,Not received,Not received,Not received,2026-05-07T21:43:45.958+05:30,India,"Mozilla/5.0 (Linux; Android 13; TECNO KI7 Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",360,,bonds,2026-05-07T21:43:45.949+05:30,3.11.17,com.rudderlabs.javascript,cfa64ff5-7d51-4af4-a99f-0760a8264ff3,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Highways invit,ip_f9379a19ba,Unknown,/assets,IN,Javascript,ip_f9379a19ba,Not received,2560,POSTGRES,3.0,Not received,Not received,Rohtak,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,0,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,dcecbf95-d7a2-4974-964d-6fafd95e383e,Not received,Android,1778170348920.0,Chrome,Not received,Not received,,$direct,ip_f9379a19ba,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets?type=bonds,Not received,525,,,,,True,True,True,True,,,,,,
RudderLabs JavaScript SDK,,0,Phone,https://www.gripinvest.in/assets,1623422,Not received,asset_search_result_clicked,Uttar Pradesh,npm,IPv4,4g,RCBAA260201,Not received,,393,no-context,Not received,Asia/Kolkata,2026-05-07T21:45:13.93+05:30,/discover,Not received,Reliance Jio Infocomm Limited,/assets,2026-05-07T22:00:32.619+05:30,$direct,en-IN,873,2026-05-07T21:45:13.928+05:30,Not received,Not received,Not received,2026-05-07T21:45:12.872+05:30,India,"Mozilla/5.0 (Linux; Android 13; 2201116SI Build/TKQ1.221114.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.112 Mobile Safari/537.36",392,,bonds,2026-05-07T21:45:12.87+05:30,3.11.17,com.rudderlabs.javascript,a12ef802-c6e3-4a61-aad6-7b34609e2c85,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,adani,ip_75db231274,Unknown,/assets,IN,Javascript,ip_75db231274,Not received,2431,POSTGRES,2.75,Not received,Not received,Sahāranpur,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,4,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,bcd6be7e-ec23-4a6a-8e3f-54e7807b3c90,Not received,Android,1778169920356.0,Chrome,Not received,Not received,,$direct,ip_75db231274,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets,Not received,537,,,,,True,True,False,False,,,,,,
RudderLabs JavaScript SDK,,0,Phone,https://www.gripinvest.in/assets,1483183,Not received,asset_search_result_clicked,Tamil Nadu,npm,IPv4,4g,RCBKF260202,Not received,,511,no-context,Not received,Asia/Kolkata,2026-05-07T22:09:57.349+05:30,/discover,Not received,Reliance Jio Infocomm Limited,/assets,2026-05-07T22:30:16.556+05:30,$direct,en-IN,1136,2026-05-07T22:09:57.347+05:30,Not received,Not received,Not received,2026-05-07T22:09:57.182+05:30,India,"Mozilla/5.0 (Linux; Android 16; motorola edge 60 fusion Build/W1VCS36H.14-20-19-3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",511,,bonds,2026-05-07T22:09:57.18+05:30,3.11.17,com.rudderlabs.javascript,0b1242f4-5635-433b-9898-c954676df2bc,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Egr,ip_a44421b76c,Unknown,/assets,IN,Javascript,ip_a44421b76c,Not received,2446,POSTGRES,2.387500047683716,Not received,Not received,Coimbatore,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,3,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,6f3a5bcc-64c7-40d8-8384-5a08514f7319,Not received,Android,1778171958918.0,Chrome,Not received,Not received,,$direct,ip_a44421b76c,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets,Not received,765,,,,,True,True,False,False,,,,,,
RudderLabs JavaScript SDK,?type=highyieldfd,0,Phone,https://www.gripinvest.in/assets?type=highyieldfd,1843264,Not received,asset_search_result_clicked,Rajasthan,npm,IPv4,4g,RCBMM251202,Not received,,412,no-context,Not received,Asia/Kolkata,2026-05-07T22:11:56.395+05:30,/assets/corporate-fds,Not received,Reliance Jio Infocomm Limited,/assets,2026-05-07T22:30:16.556+05:30,$direct,en-GB,915,2026-05-07T22:11:56.393+05:30,Not received,Not received,Not received,2026-05-07T22:11:55.288+05:30,India,"Mozilla/5.0 (Linux; Android 13; SM-A515F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",411,,highyieldfd,2026-05-07T22:11:55.286+05:30,3.11.17,com.rudderlabs.javascript,a55cd82c-202c-4544-b87f-71cc9e566836,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Mut,ip_a83cf70e27,Unknown,/assets,IN,Javascript,ip_a83cf70e27,Not received,2327,POSTGRES,2.625,Not received,Not received,Bhilwara,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,1,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,be29a3b2-9326-4e8f-8bd7-12624daf4ee8,Not received,Android,1778172005506.0,Chrome,Not received,Not received,,$direct,ip_a83cf70e27,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets?type=highyieldfd,Not received,536,,,,,False,False,False,False,,,,,,
RudderLabs JavaScript SDK,,0,Phone,https://www.gripinvest.in/assets,1166863,Not received,asset_search_result_clicked,National Capital Territory of Delhi,npm,IPv4,4g,RCBKF260501,Not received,,388,no-context,Not received,Asia/Kolkata,2026-05-07T22:18:18.428+05:30,/discover,Not received,"Bharti Airtel Ltd., Telemedia Services",/assets,2026-05-07T22:30:16.556+05:30,$direct,en-US,862,2026-05-07T22:18:18.427+05:30,Not received,Not received,Not received,2026-05-07T22:18:18.144+05:30,India,"Mozilla/5.0 (Linux; Android 16; V2514 Build/BP2A.250605.031.A3_V000L1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",387,,bonds,2026-05-07T22:18:18.143+05:30,3.11.17,com.rudderlabs.javascript,f52a4249-e00e-432f-9847-63fc0b5ee9c8,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Kee,ip_be45ba4b86,Unknown,/assets,IN,Javascript,ip_be45ba4b86,Not received,2626,POSTGRES,3.25,Not received,Not received,New Delhi,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,1,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,08c5124d-b247-4a41-af8d-40c75496c984,Not received,Android,1778172253372.0,Chrome,Not received,Not received,,$direct,ip_be45ba4b86,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets,Not received,518,,,,,True,True,True,True,,,,,,
RudderLabs JavaScript SDK,,0,Phone,https://www.gripinvest.in/assets,1792628,Not received,asset_search_result_clicked,West Bengal,npm,IPv4,4g,RCBDAR260401,Not received,,393,no-context,Not received,Asia/Kolkata,2026-05-07T22:34:23.069+05:30,/discover,Not received,WISH NET PRIVATE LIMITED,/assets,2026-05-07T23:00:29.006+05:30,$direct,en-US,870,2026-05-07T22:34:23.068+05:30,Not received,Not received,Not received,2026-05-07T22:34:22.237+05:30,India,"Mozilla/5.0 (Linux; Android 16; V2502 Build/BP2A.250605.031.A3_V000L1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",392,,bonds,2026-05-07T22:34:22.236+05:30,3.11.17,com.rudderlabs.javascript,c2a465b4-a07e-4050-9bd0-2b8375c98019,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,dwara,ip_57c89b72a0,Unknown,/assets,IN,Javascript,ip_57c89b72a0,Not received,2528,POSTGRES,2.75,Not received,Not received,Kolkata,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,1,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,790af171-f44a-4f9c-8183-29dfc84a5fcd,Not received,Android,1778173437981.0,Chrome,Not received,Not received,,$direct,ip_57c89b72a0,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets,Not received,536,?filter=just-launched&sort=ytm_desc&utm_source=app&utm_medium=marketing&utm_campaign=PApp_04052026_M_Followup_Deal_Bond_STLNetwork_Reg_All_Sticky,,,,True,True,True,True,,,,,,
RudderLabs JavaScript SDK,,0,Phone,https://www.gripinvest.in/assets,1776420,Not received,asset_search_result_clicked,Maharashtra,npm,IPv4,Unknown,RCBUG260404,Not received,www.gripinvest.in,390,no-context,Not received,Asia/Kolkata,2026-05-07T22:36:18.853+05:30,/discover,Not received,Reliance Jio Infocomm Limited,/assets,2026-05-07T23:00:29.006+05:30,https://www.gripinvest.in/n/assetdetails/-motilal-oswahttps:/www.gripinvest.in/assetdetails/-motilal-oswal-/ncd/rcbmo251002/2088l-/ncd/rcbmo251002/2088,en-IN,844,2026-05-07T22:36:18.852+05:30,Not received,Not received,Not received,2026-05-07T22:36:18.734+05:30,India,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",390,,bonds,2026-05-07T22:36:18.733+05:30,3.11.17,com.rudderlabs.javascript,93e7f325-bd57-44cf-8a8c-89654abcf60a,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Ugr,ip_c3d0a74558,Unknown,/assets,IN,Javascript,ip_7cb45618fd,Not received,2585,POSTGRES,3.0,Not received,Not received,Pune,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,2,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,c7abf77c-fd35-44e5-947b-21ee8a4028c1,Not received,iOS,1778172908432.0,Unknown,Not received,Not received,,$direct,ip_7cb45618fd,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets,Not received,441,?utm_source=app&utm_medium=marketing&utm_campaign=PApp_07052026_M_Launch_Deal_Bond_Keertana_FTI_LOTW_TimerSticky,,,,True,True,False,False,,,,,,
RudderLabs JavaScript SDK,,0,Phone,https://www.gripinvest.in/assets,1712226,Not received,asset_search_result_clicked,Karnataka,npm,IPv4,4g,RCBKF260202,Not received,www.gripinvest.in,412,no-context,Not received,Asia/Kolkata,2026-05-07T22:45:40.007+05:30,/quick-start,Not received,TATA PLAY BROADBAND PRIVATE LIMITED,/assets,2026-05-07T23:00:29.006+05:30,https://www.gripinvest.in/,en-IN,892,2026-05-07T22:45:40.006+05:30,Not received,Not received,Not received,2026-05-07T22:45:39.814+05:30,India,"Mozilla/5.0 (Linux; Android 16; SM-S938B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",411,,bonds,2026-05-07T22:45:39.813+05:30,3.11.17,com.rudderlabs.javascript,02c99e7b-12f2-4383-aa58-f9cbf3eafa65,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,NSE egr,ip_e3ab41d863,Unknown,/assets,IN,Javascript,ip_e3ab41d863,Not received,2446,POSTGRES,3.5,Not received,Not received,Bengaluru,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,2,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,60cf53d2-c978-42f7-a1fe-ad6b4fc5ce58,Not received,Android,1778174106508.0,Chrome,Not received,Not received,,$direct,ip_e3ab41d863,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets,Not received,570,,,,,True,True,False,False,,,,,,
RudderLabs JavaScript SDK,,0,Phone,https://www.gripinvest.in/assets,1844386,Jackpot,asset_search_result_clicked,Uttar Pradesh,npm,IPv4,4g,RCBAC251204,Not received,,393,no-context,Not received,Asia/Kolkata,2026-05-07T23:00:09.872+05:30,/assetdetails/akara/ncd/rcbac260101/2330,Not received,Bharti Airtel Ltd. AS for GPRS Service,/assets,2026-05-07T23:30:12.799+05:30,$direct,en-IN,873,2026-05-07T23:00:09.87+05:30,marketing,paytm,Not received,2026-05-07T23:00:09.648+05:30,India,"Mozilla/5.0 (Linux; Android 12; POCO M2 Pro Build/SKQ1.211019.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/148.0.7778.96 Mobile Safari/537.36",392,,bonds,2026-05-07T23:00:09.646+05:30,3.11.17,com.rudderlabs.javascript,3540da31-209c-4a02-bf78-cf22b39f6f24,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Akara,ip_030c63c9c7,Unknown,/assets,IN,Javascript,ip_030c63c9c7,Not received,2308,POSTGRES,2.75,Not received,Not received,Lucknow,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,2,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,d01082ac-2577-4cd2-a507-53d0f1628aca,Not received,Android,1778172738474.0,Chrome,Not received,Not received,,$direct,ip_030c63c9c7,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets,Not received,572,,,,,True,True,False,False,,,,,,
RudderLabs JavaScript SDK,,0,Phone,https://www.gripinvest.in/assets,1778484,Not received,asset_search_result_clicked,Chhattisgarh,npm,IPv4,4g,RCBRF260201,Not received,,320,no-context,Not received,Asia/Kolkata,2026-05-07T23:18:30.757+05:30,/discover,Not received,Reliance Jio Infocomm Limited,/assets,2026-05-07T23:30:12.799+05:30,$direct,hi-IN,715,2026-05-07T23:18:30.753+05:30,Not received,Not received,Not received,2026-05-07T23:18:28.869+05:30,India,"Mozilla/5.0 (Linux; Android 15; CPH2569 Build/AP3A.240617.008; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",320,,bonds,2026-05-07T23:18:28.865+05:30,3.11.17,com.rudderlabs.javascript,75079b68-5290-4bc9-88eb-f468dfac3f7d,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,CSL FI,ip_309ea43840,Unknown,/assets,IN,Javascript,ip_309ea43840,Not received,2394,POSTGRES,3.375,Not received,Not received,Bhatapara,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,1,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,b7245356-5215-44bd-8953-6df0ece1e3bd,Not received,Android,1778175363637.0,Chrome,Not received,Not received,api.cashfree.com,https://api.cashfree.com/,ip_309ea43840,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets,Not received,350,?filter=0.25%25extra&sort=ytm_desc&utm_source=app&utm_medium=marketing&utm_campaign=PApp_07052026_E_Followup_Deal_Bond_Bundle_IU,,,,True,True,True,True,,,,,,
RudderLabs JavaScript SDK,,2,Phone,https://www.gripinvest.in/assets,1290834,gc,asset_search_result_clicked,National Capital Territory of Delhi,npm,IPv4,4g,FDSRF240601,Not received,,360,no-context,Not received,Asia/Kolkata,2026-05-07T23:36:57.451+05:30,/quick-start,Not received,Reliance Jio Infocomm Limited,/assets,2026-05-08T00:00:25.626+05:30,$direct,en-us,820,2026-05-07T23:36:57.45+05:30,connect,ET money,Not received,2026-05-07T23:36:57.327+05:30,India,"Mozilla/5.0 (Linux; Android 14; TECNO LH8n Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",360,,bonds,2026-05-07T23:36:57.326+05:30,3.11.17,com.rudderlabs.javascript,d7e57a64-2815-4be4-8e16-f6cd0c6a16dd,Website,1zPDwwVTM2IViEcrnPu1ijq5MB9,tenure ,ip_dbf4f5cc45,Unknown,/assets,IN,Javascript,ip_dbf4f5cc45,Not received,1095,POSTGRES,3.0,Not received,Not received,New Delhi,asset_search_result_clicked,high_yield_fd,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,0,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,4bfc3dfe-a839-4ee2-b64f-7d0cbed40e8c,Not received,Android,1778176812965.0,Chrome,Not received,Not received,www.gripinvest.in,https://www.gripinvest.in/external-ui/8de5cc24-4f20-4679-8634-b05dceb875ec?partner_id=PAR00394IFA&utm_source=ET+money&utm_medium=connect&utm_campaign=gc,ip_dbf4f5cc45,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets,Not received,433,?partner_id=PAR00394IFA&utm_source=ET+money&utm_medium=connect&utm_campaign=gc,394.0,9HNEK9MG,ET money,False,False,False,False,394.0,9HNEK9MG,ET money,,,
RudderLabs JavaScript SDK,?type=sdi,0,Phone,https://www.gripinvest.in/assets?type=sdi,976038,Not received,asset_search_result_clicked,Maharashtra,npm,IPv4,Unknown,RCBKF260501,Not received,,393,no-context,Not received,Asia/Kolkata,2026-05-07T23:55:17.941+05:30,/discover,Not received,DIGITAL NETWORK ASSOCIATES PRIVATE LIMITED,/assets,2026-05-08T00:00:25.626+05:30,$direct,en-IN,852,2026-05-07T23:55:17.94+05:30,Not received,Not received,Not received,2026-05-07T23:55:17.681+05:30,India,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",393,,sdi,2026-05-07T23:55:17.68+05:30,3.11.17,com.rudderlabs.javascript,d2022213-c54e-4be1-8aa7-e99974fc2394,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Egr,ip_ad462781bc,Unknown,/assets,IN,Javascript,ip_ad462781bc,Not received,2626,POSTGRES,3.0,Not received,Not received,Virar,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,2,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,eaa238ae-e5a0-4637-9b31-5fa8349f563a,Not received,iOS,1778178252385.0,Unknown,Not received,Not received,,$direct,ip_ad462781bc,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets?type=sdi,Not received,449,,,,,True,True,True,True,,,,,,
