application,context_app_install_type,context_page_referring_domain,gc_name,context_source_type,active_tab,context_timezone,campaign,gc_id,external_user_id,received_at,anonymous_id,term,placement,device,context_page_path,context_session_id,gclid,context_page_title,timestamp,content,fbclid,adgroup,sent_at,context_source_id,context_page_url,original_timestamp,context_page_referrer,country_code,context_page_initial_referrer,name,is_refinement,context_app_namespace,creative,context_screen_width,referrer_page,context_screen_height,timezone,context_ip,context_screen_density,results_count,component_position,page,id,ip_address,context_app_name,event_text,medium,version,device_orientation,browser,adset,component_name,context_screen_inner_height,country,region,context_destination_id,context_destination_type,context_screen_inner_width,context_library_name,os,context_request_ip,query_text,context_app_version,device_type,query_length,network_type,exp_version,isp,referrer,event,uuid_ts,user_id,channel,context_page_initial_referring_domain,context_locale,context_page_search,widget_id,city,context_library_version,context_user_agent,context_page_tab_url,source,utm_search,context_traits_obpp_kyc_status,obpp_kyc_status,investment_status,context_traits_investment_status,context_traits_gc_id,context_traits_gc_name,context_traits_external_user_id,context_campaign_medium,context_campaign_source,context_campaign_name,context_session_start
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-01T13:53:22.197+05:30,0203b97c-a323-4402-bd0e-570e8b82abd1,Not received,Not received,Not received,/assets,1777621683204.0,Not received,Invest in non-market linked investment opportunities,2026-05-01T13:53:22.196+05:30,Not received,Not received,Not received,2026-05-01T13:53:22.473+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets?type=bonds,2026-05-01T13:53:22.472+05:30,$direct,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,360,/discover,804,Asia/Kolkata,ip_47875127bf,3.0,4,0,/assets,6cb8c596-0735-44e8-a782-4534dc0cc49c,ip_47875127bf,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,505,India,Bihar,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_47875127bf,Capr,3.11.17,Phone,4,4g,,"Bharti Airtel Ltd., Telemedia Services",Not received,asset_search_query,2026-05-01T14:00:16.897+05:30,119507,web,,en-GB,?type=bonds,no-context,Patna,3.11.17,"Mozilla/5.0 (Linux; Android 16; CPH2447 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets?type=bonds,Not received,,True,True,True,True,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-01T13:55:04.349+05:30,3d121d6a-af5d-4045-aa5d-d0a1ad705b8e,Not received,Not received,Not received,/assets,1777620237513.0,Not received,Invest in non-market linked investment opportunities,2026-05-01T13:55:04.348+05:30,Not received,Not received,Not received,2026-05-01T13:55:04.149+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-01T13:55:04.148+05:30,$direct,IN,$direct,Not received,False,com.rudderlabs.javascript,Not received,358,/assets/bonds,794,Asia/Kolkata,ip_11a71830f4,3.0250000953674316,3,0,/assets,47cd08f8-65c6-4db6-9229-d2877b1877de,ip_11a71830f4,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,504,India,Karnataka,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,357,RudderLabs JavaScript SDK,Android,ip_11a71830f4,Nid,3.11.17,Phone,3,4g,,Reliance Jio Infocomm Limited,Not received,asset_search_query,2026-05-01T14:00:16.897+05:30,1395131,web,,en-US,,no-context,Bengaluru,3.11.17,"Mozilla/5.0 (Linux; Android 15; I2214 Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.56 Mobile Safari/537.36",https://www.gripinvest.in/assets,Not received,,True,True,False,False,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-01T13:55:04.909+05:30,3d121d6a-af5d-4045-aa5d-d0a1ad705b8e,Not received,Not received,Not received,/assets,1777620237513.0,Not received,Invest in non-market linked investment opportunities,2026-05-01T13:55:04.907+05:30,Not received,Not received,Not received,2026-05-01T13:55:04.724+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-01T13:55:04.722+05:30,$direct,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,358,/assets/bonds,794,Asia/Kolkata,ip_11a71830f4,3.0250000953674316,3,0,/assets,e0198345-e8b8-44a2-9fa0-9e3a5a452e93,ip_11a71830f4,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,504,India,Karnataka,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,357,RudderLabs JavaScript SDK,Android,ip_11a71830f4,Nido,3.11.17,Phone,4,4g,,Reliance Jio Infocomm Limited,Not received,asset_search_query,2026-05-01T14:00:16.897+05:30,1395131,web,,en-US,,no-context,Bengaluru,3.11.17,"Mozilla/5.0 (Linux; Android 15; I2214 Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.56 Mobile Safari/537.36",https://www.gripinvest.in/assets,Not received,,True,True,False,False,,,,,,,
Website,npm,app.digio.in,Paisa Bazaar,Javascript,bonds,GMT+0530,gc,361.0,a40480e5-3f20-476b-8ffe-f829271d5798,2026-05-01T14:03:25.283+05:30,0c9eb5cd-2127-4124-b2c7-14ccda387e82,Not received,Not received,Not received,/assets,1777621264463.0,Not received,Invest in non-market linked investment opportunities,2026-05-01T14:03:25.282+05:30,Not received,Not received,Not received,2026-05-01T14:03:25.06+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets?type=bonds,2026-05-01T14:03:25.059+05:30,https://app.digio.in/,IN,https://www.paisabazaar.com/,Not received,False,com.rudderlabs.javascript,Not received,384,/assetdetails/kanakdurga/ncd/rcbkd260201/2393,832,Asia/Kolkata,ip_5c0b01ae18,2.8125,0,0,/assets,7c05d72d-87ed-401a-91bc-c84ff30736e3,ip_a89f92d5ab,RudderLabs JavaScript SDK,asset_search_query,connect,IPv4,Portrait,Chrome,Not received,Unknown,387,India,Tamil Nadu,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,384,RudderLabs JavaScript SDK,Android,ip_5c0b01ae18,500,3.11.17,Phone,3,4g,,Bharti Airtel Ltd. AS for GPRS Service,Not received,asset_search_query,2026-05-01T14:30:31.367+05:30,1827786,web,www.paisabazaar.com,en-IN,?type=bonds,no-context,Chennai,3.11.17,"Mozilla/5.0 (Linux; Android 15; SM-A176B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets?type=bonds,Paisa Bazaar,?partner_id=PAI00361GC&utm_source=Paisa+Bazaar&utm_medium=connect&utm_campaign=gc,True,True,False,False,361.0,Paisa Bazaar,a40480e5-3f20-476b-8ffe-f829271d5798,,,,
Website,npm,app.digio.in,Paisa Bazaar,Javascript,bonds,GMT+0530,gc,361.0,a40480e5-3f20-476b-8ffe-f829271d5798,2026-05-01T14:03:25.683+05:30,0c9eb5cd-2127-4124-b2c7-14ccda387e82,Not received,Not received,Not received,/assets,1777621264463.0,Not received,Invest in non-market linked investment opportunities,2026-05-01T14:03:25.682+05:30,Not received,Not received,Not received,2026-05-01T14:03:25.437+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets?type=bonds,2026-05-01T14:03:25.436+05:30,https://app.digio.in/,IN,https://www.paisabazaar.com/,Not received,True,com.rudderlabs.javascript,Not received,384,/assetdetails/kanakdurga/ncd/rcbkd260201/2393,832,Asia/Kolkata,ip_5c0b01ae18,2.8125,0,0,/assets,2d8fd511-c137-4017-ab8a-4b3ecb73068a,ip_a89f92d5ab,RudderLabs JavaScript SDK,asset_search_query,connect,IPv4,Portrait,Chrome,Not received,Unknown,387,India,Tamil Nadu,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,384,RudderLabs JavaScript SDK,Android,ip_5c0b01ae18,5000,3.11.17,Phone,4,4g,,Bharti Airtel Ltd. AS for GPRS Service,Not received,asset_search_query,2026-05-01T14:30:31.367+05:30,1827786,web,www.paisabazaar.com,en-IN,?type=bonds,no-context,Chennai,3.11.17,"Mozilla/5.0 (Linux; Android 15; SM-A176B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets?type=bonds,Paisa Bazaar,?partner_id=PAI00361GC&utm_source=Paisa+Bazaar&utm_medium=connect&utm_campaign=gc,True,True,False,False,361.0,Paisa Bazaar,a40480e5-3f20-476b-8ffe-f829271d5798,,,,
Website,npm,app.digio.in,Paisa Bazaar,Javascript,bonds,GMT+0530,gc,361.0,a40480e5-3f20-476b-8ffe-f829271d5798,2026-05-01T14:03:26.273+05:30,0c9eb5cd-2127-4124-b2c7-14ccda387e82,Not received,Not received,Not received,/assets,1777621264463.0,Not received,Invest in non-market linked investment opportunities,2026-05-01T14:03:26.271+05:30,Not received,Not received,Not received,2026-05-01T14:03:26.029+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets?type=bonds,2026-05-01T14:03:26.027+05:30,https://app.digio.in/,IN,https://www.paisabazaar.com/,Not received,True,com.rudderlabs.javascript,Not received,384,/assetdetails/kanakdurga/ncd/rcbkd260201/2393,832,Asia/Kolkata,ip_5c0b01ae18,2.8125,0,0,/assets,2279ba4a-ff9b-41c2-9605-fdf37caf1f25,ip_a89f92d5ab,RudderLabs JavaScript SDK,asset_search_query,connect,IPv4,Portrait,Chrome,Not received,Unknown,387,India,Tamil Nadu,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,384,RudderLabs JavaScript SDK,Android,ip_5c0b01ae18,5000 ,3.11.17,Phone,5,4g,,Bharti Airtel Ltd. AS for GPRS Service,Not received,asset_search_query,2026-05-01T14:30:31.367+05:30,1827786,web,www.paisabazaar.com,en-IN,?type=bonds,no-context,Chennai,3.11.17,"Mozilla/5.0 (Linux; Android 15; SM-A176B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets?type=bonds,Paisa Bazaar,?partner_id=PAI00361GC&utm_source=Paisa+Bazaar&utm_medium=connect&utm_campaign=gc,True,True,False,False,361.0,Paisa Bazaar,a40480e5-3f20-476b-8ffe-f829271d5798,,,,
Website,npm,app.digio.in,Paisa Bazaar,Javascript,bonds,GMT+0530,gc,361.0,a40480e5-3f20-476b-8ffe-f829271d5798,2026-05-01T14:03:27.518+05:30,0c9eb5cd-2127-4124-b2c7-14ccda387e82,Not received,Not received,Not received,/assets,1777621264463.0,Not received,Invest in non-market linked investment opportunities,2026-05-01T14:03:27.517+05:30,Not received,Not received,Not received,2026-05-01T14:03:27.278+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets?type=bonds,2026-05-01T14:03:27.277+05:30,https://app.digio.in/,IN,https://www.paisabazaar.com/,Not received,True,com.rudderlabs.javascript,Not received,384,/assetdetails/kanakdurga/ncd/rcbkd260201/2393,832,Asia/Kolkata,ip_5c0b01ae18,2.8125,0,0,/assets,425edf7f-92d4-4d1a-8ea9-2d85cd591a91,ip_a89f92d5ab,RudderLabs JavaScript SDK,asset_search_query,connect,IPv4,Portrait,Chrome,Not received,Unknown,387,India,Tamil Nadu,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,384,RudderLabs JavaScript SDK,Android,ip_5c0b01ae18,5000 loa,3.11.17,Phone,8,4g,,Bharti Airtel Ltd. AS for GPRS Service,Not received,asset_search_query,2026-05-01T14:30:31.367+05:30,1827786,web,www.paisabazaar.com,en-IN,?type=bonds,no-context,Chennai,3.11.17,"Mozilla/5.0 (Linux; Android 15; SM-A176B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets?type=bonds,Paisa Bazaar,?partner_id=PAI00361GC&utm_source=Paisa+Bazaar&utm_medium=connect&utm_campaign=gc,True,True,False,False,361.0,Paisa Bazaar,a40480e5-3f20-476b-8ffe-f829271d5798,,,,
Website,npm,app.digio.in,Paisa Bazaar,Javascript,bonds,GMT+0530,gc,361.0,a40480e5-3f20-476b-8ffe-f829271d5798,2026-05-01T14:03:27.873+05:30,0c9eb5cd-2127-4124-b2c7-14ccda387e82,Not received,Not received,Not received,/assets,1777621264463.0,Not received,Invest in non-market linked investment opportunities,2026-05-01T14:03:27.87+05:30,Not received,Not received,Not received,2026-05-01T14:03:27.63+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets?type=bonds,2026-05-01T14:03:27.627+05:30,https://app.digio.in/,IN,https://www.paisabazaar.com/,Not received,True,com.rudderlabs.javascript,Not received,384,/assetdetails/kanakdurga/ncd/rcbkd260201/2393,832,Asia/Kolkata,ip_5c0b01ae18,2.8125,1,0,/assets,1f7c762b-7cef-47b0-80f0-4d1235e04820,ip_a89f92d5ab,RudderLabs JavaScript SDK,asset_search_query,connect,IPv4,Portrait,Chrome,Not received,Unknown,387,India,Tamil Nadu,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,384,RudderLabs JavaScript SDK,Android,ip_5c0b01ae18,5000 loan,3.11.17,Phone,9,4g,,Bharti Airtel Ltd. AS for GPRS Service,Not received,asset_search_query,2026-05-01T14:30:31.367+05:30,1827786,web,www.paisabazaar.com,en-IN,?type=bonds,no-context,Chennai,3.11.17,"Mozilla/5.0 (Linux; Android 15; SM-A176B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets?type=bonds,Paisa Bazaar,?partner_id=PAI00361GC&utm_source=Paisa+Bazaar&utm_medium=connect&utm_campaign=gc,True,True,False,False,361.0,Paisa Bazaar,a40480e5-3f20-476b-8ffe-f829271d5798,,,,
Website,npm,app.digio.in,Paisa Bazaar,Javascript,bonds,GMT+0530,gc,361.0,a40480e5-3f20-476b-8ffe-f829271d5798,2026-05-01T14:03:51.289+05:30,0c9eb5cd-2127-4124-b2c7-14ccda387e82,Not received,Not received,Not received,/assets,1777621264463.0,Not received,Invest in non-market linked investment opportunities,2026-05-01T14:03:51.287+05:30,Not received,Not received,Not received,2026-05-01T14:03:51.006+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets?type=bonds,2026-05-01T14:03:51.004+05:30,https://app.digio.in/,IN,https://www.paisabazaar.com/,Not received,False,com.rudderlabs.javascript,Not received,384,/assetdetails/goi-loan/bonds/rgsec251204/2312,832,Asia/Kolkata,ip_5c0b01ae18,2.8125,0,0,/assets,09110a9b-9ee8-496c-a0d0-a0b4a976c248,ip_a89f92d5ab,RudderLabs JavaScript SDK,asset_search_query,connect,IPv4,Portrait,Chrome,Not received,Unknown,387,India,Tamil Nadu,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,384,RudderLabs JavaScript SDK,Android,ip_5c0b01ae18,500,3.11.17,Phone,3,4g,,Bharti Airtel Ltd. AS for GPRS Service,Not received,asset_search_query,2026-05-01T14:30:31.367+05:30,1827786,web,www.paisabazaar.com,en-IN,?type=bonds,no-context,Chennai,3.11.17,"Mozilla/5.0 (Linux; Android 15; SM-A176B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets?type=bonds,Paisa Bazaar,?partner_id=PAI00361GC&utm_source=Paisa+Bazaar&utm_medium=connect&utm_campaign=gc,True,True,False,False,361.0,Paisa Bazaar,a40480e5-3f20-476b-8ffe-f829271d5798,,,,
Website,npm,app.digio.in,Paisa Bazaar,Javascript,bonds,GMT+0530,gc,361.0,a40480e5-3f20-476b-8ffe-f829271d5798,2026-05-01T14:03:51.623+05:30,0c9eb5cd-2127-4124-b2c7-14ccda387e82,Not received,Not received,Not received,/assets,1777621264463.0,Not received,Invest in non-market linked investment opportunities,2026-05-01T14:03:51.621+05:30,Not received,Not received,Not received,2026-05-01T14:03:51.388+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets?type=bonds,2026-05-01T14:03:51.386+05:30,https://app.digio.in/,IN,https://www.paisabazaar.com/,Not received,True,com.rudderlabs.javascript,Not received,384,/assetdetails/goi-loan/bonds/rgsec251204/2312,832,Asia/Kolkata,ip_5c0b01ae18,2.8125,0,0,/assets,1413bcbd-1277-41c7-965e-1f5b22b67910,ip_a89f92d5ab,RudderLabs JavaScript SDK,asset_search_query,connect,IPv4,Portrait,Chrome,Not received,Unknown,387,India,Tamil Nadu,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,384,RudderLabs JavaScript SDK,Android,ip_5c0b01ae18,5000,3.11.17,Phone,4,4g,,Bharti Airtel Ltd. AS for GPRS Service,Not received,asset_search_query,2026-05-01T14:30:31.367+05:30,1827786,web,www.paisabazaar.com,en-IN,?type=bonds,no-context,Chennai,3.11.17,"Mozilla/5.0 (Linux; Android 15; SM-A176B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets?type=bonds,Paisa Bazaar,?partner_id=PAI00361GC&utm_source=Paisa+Bazaar&utm_medium=connect&utm_campaign=gc,True,True,False,False,361.0,Paisa Bazaar,a40480e5-3f20-476b-8ffe-f829271d5798,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-01T14:04:18.905+05:30,0804591d-b1ee-4dce-836f-3493169fbc1d,Not received,Not received,Not received,/assets,1777624116495.0,Not received,Invest in non-market linked investment opportunities,2026-05-01T14:04:18.904+05:30,Not received,Not received,Not received,2026-05-01T14:04:18.777+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-01T14:04:18.776+05:30,$direct,IN,$direct,Not received,False,com.rudderlabs.javascript,Not received,402,/discover,874,Asia/Kolkata,ip_3ae7cf37ad,3.0,7,0,/assets,54f6fc29-c264-445b-8746-1eb4034d4077,ip_3ae7cf37ad,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Unknown,Not received,Unknown,471,India,Maharashtra,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,402,RudderLabs JavaScript SDK,iOS,ip_3ae7cf37ad,Nav,3.11.17,Phone,3,Unknown,,Reliance Jio Infocomm Limited,Not received,asset_search_query,2026-05-01T14:30:31.367+05:30,952385,web,,en-IN,,no-context,Mumbai,3.11.17,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",https://www.gripinvest.in/assets,Not received,,True,True,False,False,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-01T14:04:19.25+05:30,0804591d-b1ee-4dce-836f-3493169fbc1d,Not received,Not received,Not received,/assets,1777624116495.0,Not received,Invest in non-market linked investment opportunities,2026-05-01T14:04:19.25+05:30,Not received,Not received,Not received,2026-05-01T14:04:19.131+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-01T14:04:19.131+05:30,$direct,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,402,/discover,874,Asia/Kolkata,ip_3ae7cf37ad,3.0,3,0,/assets,d1c22ff1-9120-4435-ba0c-e8c27d1b82d8,ip_3ae7cf37ad,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Unknown,Not received,Unknown,471,India,Maharashtra,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,402,RudderLabs JavaScript SDK,iOS,ip_3ae7cf37ad,Navi,3.11.17,Phone,4,Unknown,,Reliance Jio Infocomm Limited,Not received,asset_search_query,2026-05-01T14:30:31.367+05:30,952385,web,,en-IN,,no-context,Mumbai,3.11.17,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",https://www.gripinvest.in/assets,Not received,,True,True,False,False,,,,,,,
Website,npm,app.digio.in,Paisa Bazaar,Javascript,bonds,GMT+0530,gc,361.0,a40480e5-3f20-476b-8ffe-f829271d5798,2026-05-01T14:06:12.174+05:30,0c9eb5cd-2127-4124-b2c7-14ccda387e82,Not received,Not received,Not received,/assets,1777621264463.0,Not received,Invest in non-market linked investment opportunities,2026-05-01T14:06:12.172+05:30,Not received,Not received,Not received,2026-05-01T14:06:11.94+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-01T14:06:11.938+05:30,https://app.digio.in/,IN,https://www.paisabazaar.com/,Not received,False,com.rudderlabs.javascript,Not received,384,/assetdetails/iifl-samasta-finance-limited/ncd/rcbiifls260201/2369,832,Asia/Kolkata,ip_5c0b01ae18,2.8125,0,0,/assets,83d41a73-c38e-4021-8332-66e1d47569e3,ip_a89f92d5ab,RudderLabs JavaScript SDK,asset_search_query,connect,IPv4,Portrait,Chrome,Not received,Unknown,387,India,Tamil Nadu,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,384,RudderLabs JavaScript SDK,Android,ip_5c0b01ae18,500,3.11.17,Phone,3,4g,,Bharti Airtel Ltd. AS for GPRS Service,Not received,asset_search_query,2026-05-01T14:30:31.367+05:30,1827786,web,www.paisabazaar.com,en-IN,,no-context,Chennai,3.11.17,"Mozilla/5.0 (Linux; Android 15; SM-A176B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets,Paisa Bazaar,?partner_id=PAI00361GC&utm_source=Paisa+Bazaar&utm_medium=connect&utm_campaign=gc,True,True,False,False,361.0,Paisa Bazaar,a40480e5-3f20-476b-8ffe-f829271d5798,,,,
Website,npm,app.digio.in,Paisa Bazaar,Javascript,bonds,GMT+0530,gc,361.0,a40480e5-3f20-476b-8ffe-f829271d5798,2026-05-01T14:06:12.588+05:30,0c9eb5cd-2127-4124-b2c7-14ccda387e82,Not received,Not received,Not received,/assets,1777621264463.0,Not received,Invest in non-market linked investment opportunities,2026-05-01T14:06:12.586+05:30,Not received,Not received,Not received,2026-05-01T14:06:12.318+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-01T14:06:12.316+05:30,https://app.digio.in/,IN,https://www.paisabazaar.com/,Not received,True,com.rudderlabs.javascript,Not received,384,/assetdetails/iifl-samasta-finance-limited/ncd/rcbiifls260201/2369,832,Asia/Kolkata,ip_5c0b01ae18,2.8125,0,0,/assets,cc818abc-897f-482f-ab5f-a69fdb7b9187,ip_a89f92d5ab,RudderLabs JavaScript SDK,asset_search_query,connect,IPv4,Portrait,Chrome,Not received,Unknown,387,India,Tamil Nadu,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,384,RudderLabs JavaScript SDK,Android,ip_5c0b01ae18,5000,3.11.17,Phone,4,4g,,Bharti Airtel Ltd. AS for GPRS Service,Not received,asset_search_query,2026-05-01T14:30:31.367+05:30,1827786,web,www.paisabazaar.com,en-IN,,no-context,Chennai,3.11.17,"Mozilla/5.0 (Linux; Android 15; SM-A176B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets,Paisa Bazaar,?partner_id=PAI00361GC&utm_source=Paisa+Bazaar&utm_medium=connect&utm_campaign=gc,True,True,False,False,361.0,Paisa Bazaar,a40480e5-3f20-476b-8ffe-f829271d5798,,,,
Website,npm,app.digio.in,Paisa Bazaar,Javascript,bonds,GMT+0530,gc,361.0,a40480e5-3f20-476b-8ffe-f829271d5798,2026-05-01T14:06:13.088+05:30,0c9eb5cd-2127-4124-b2c7-14ccda387e82,Not received,Not received,Not received,/assets,1777621264463.0,Not received,Invest in non-market linked investment opportunities,2026-05-01T14:06:13.085+05:30,Not received,Not received,Not received,2026-05-01T14:06:12.868+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-01T14:06:12.865+05:30,https://app.digio.in/,IN,https://www.paisabazaar.com/,Not received,True,com.rudderlabs.javascript,Not received,384,/assetdetails/iifl-samasta-finance-limited/ncd/rcbiifls260201/2369,832,Asia/Kolkata,ip_5c0b01ae18,2.8125,0,0,/assets,2f2f0704-3ff5-40df-badc-c14d01cfb6bc,ip_a89f92d5ab,RudderLabs JavaScript SDK,asset_search_query,connect,IPv4,Portrait,Chrome,Not received,Unknown,387,India,Tamil Nadu,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,384,RudderLabs JavaScript SDK,Android,ip_5c0b01ae18,5000 ,3.11.17,Phone,5,4g,,Bharti Airtel Ltd. AS for GPRS Service,Not received,asset_search_query,2026-05-01T14:30:31.367+05:30,1827786,web,www.paisabazaar.com,en-IN,,no-context,Chennai,3.11.17,"Mozilla/5.0 (Linux; Android 15; SM-A176B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets,Paisa Bazaar,?partner_id=PAI00361GC&utm_source=Paisa+Bazaar&utm_medium=connect&utm_campaign=gc,True,True,False,False,361.0,Paisa Bazaar,a40480e5-3f20-476b-8ffe-f829271d5798,,,,
