timestamp,context_session_id,user_id,query_text,clicked_asset_id,clicked_asset_name,clicked_asset_type,result_position,results_count,active_tab
2026-04-03T12:05:05.31+05:30,1775197967116,712917,Indel,2500,RCBIM260301,bonds,0,2,bonds
2026-04-03T12:05:55.184+05:30,1775197967116,712917,Muffi,2334,RCBMFN260101,bonds,0,1,bonds
2026-04-03T12:07:13.607+05:30,1775197269739,1308665,Akara Capital,2254,RCBAC251201,bonds,0,3,bonds
2026-04-03T12:20:32.136+05:30,1775198923128,959688,Aaa,2423,RCBHDC260201,bonds,0,1,bonds
2026-04-03T13:22:29.154+05:30,1775202645476,1721753,T bill,2457,RCBTB260217,bonds,1,0,bonds
2026-04-03T13:43:31.97+05:30,1775202940230,1595085,AAA,2423,RCBHDC260201,bonds,0,1,sdi
2026-04-03T14:07:45.786+05:30,1775205254114,592912,500,2365,RLNXAK260101,sdi,0,1,bonds
2026-04-03T14:18:12.297+05:30,1775206054225,1758460,Rak,2254,RCBAC251201,bonds,0,2,bonds
2026-04-03T14:24:01.949+05:30,1775205904576,1758454,Corporate bond,2462,RCBSFL260301,bonds,17,21,bonds
2026-04-03T14:39:22.785+05:30,1775207230262,1758512,1 month,2231,RCBTB251106,bonds,2,0,bonds
2026-04-03T14:39:58.238+05:30,1775207135031,29712,Akara,2271,RCBKB251203,bonds,0,1,bonds
2026-04-03T14:47:06.977+05:30,1775207717129,941335,Uni,1292,FDUNT240901,high_yield_fd,0,1,bonds
2026-04-03T16:32:16.787+05:30,1775214075934,1308665,Power finan,2491,RCBMSF260301,bonds,1,2,bonds
2026-04-03T16:47:21.034+05:30,1775214949888,1758856,Gold,2445,RCBKF260201,bonds,1,3,bonds
2026-04-03T16:52:56.877+05:30,1775214075934,1308665,bluesmart,2395,RCBES260201,bonds,0,0,bonds
2026-04-03T17:25:55.413+05:30,1775216658327,1318915,Monthly principal ,2505,RCBBC260301,bonds,2,0,bonds
2026-04-03T17:30:58.009+05:30,1775217602760,1758957,Today cricket ,2271,RCBKB251203,bonds,1,0,bonds
2026-04-03T17:31:21.747+05:30,1775217602760,1758957,Cricket,2471,RCBIC260301,bonds,0,0,bonds
2026-04-03T17:58:19.057+05:30,1775218432930,1756821,Hdfc,2423,RCBHDC260201,bonds,0,0,highyieldfd
2026-04-03T18:01:34.563+05:30,1775218432930,1756821,Shivalik,2499,RCBPSL260301,bonds,0,0,bonds
2026-04-03T18:05:51.061+05:30,1775219725946,1252320,Microfin,2491,RCBMSF260301,bonds,0,1,bonds
2026-04-03T18:55:15.712+05:30,1775222620681,896219,Mathoo,2318,RCBSPD251201,bonds,0,0,bonds
2026-04-03T18:59:04.391+05:30,1775222750498,1628041,Rs 1000,1239,FDSRY240901,high_yield_fd,1,0,bonds
2026-04-03T20:38:34.468+05:30,1775228798657,1709070,Loa,2365,RLNXAK260101,sdi,0,4,bonds
2026-04-03T20:41:17.602+05:30,1775228992460,122617,1000,2365,RLNXAK260101,sdi,0,1,bonds
2026-04-03T21:32:52.019+05:30,1775231954381,1287234,Akara,2271,RCBKB251203,bonds,0,1,bonds
2026-04-03T21:32:58.567+05:30,1775232139527,1569915,Progfin,2259,RCBFC251201,bonds,0,1,bonds
2026-04-03T21:48:41.438+05:30,1775233106073,1309704,1000,2365,RLNXAK260101,sdi,0,1,bonds
2026-04-03T21:51:49.233+05:30,1775232187047,1140791,Systematic withdrawal plan,2505,RCBBC260301,bonds,1,0,sdi
2026-04-03T21:55:14.169+05:30,1775233480221,1759427,Akara,2254,RCBAC251201,bonds,0,2,bonds
2026-04-03T21:59:05.961+05:30,1775233645910,974051,G sec,2471,RCBIC260301,bonds,2,0,highyieldfd
2026-04-03T22:15:59.22+05:30,1775233117710,891738,Shriram,1095,FDSRF240601,high_yield_fd,0,1,bonds
2026-04-03T22:22:11.031+05:30,1775235118575,1707536,Loanx,2365,RLNXAK260101,sdi,0,3,bonds
2026-04-03T22:44:44.003+05:30,1775235997712,1102973,Rec,2471,RCBIC260301,bonds,0,1,bonds
2026-04-03T22:51:20.489+05:30,1775236787629,847131,Progfin,2259,RCBFC251201,bonds,0,1,bonds
2026-04-03T23:15:53.304+05:30,1775237459135,1310872,Loan,2365,RLNXAK260101,sdi,0,6,bonds
2026-04-03T23:26:48.962+05:30,1775238969211,1759605,Hudco ,2423,RCBHDC260201,bonds,0,1,bonds
2026-04-03T23:32:35.183+05:30,1775238969211,1759605,Tax free,2423,RCBHDC260201,bonds,0,1,bonds
2026-04-04T00:01:54.132+05:30,1775241084318,1759652,housing,1239,FDSRY240901,high_yield_fd,0,0,bonds
2026-04-04T01:09:38.801+05:30,1775245129356,1759807,1 year ,1239,FDSRY240901,high_yield_fd,0,0,bonds
2026-04-04T01:29:15.72+05:30,1775245691299,1759815,Adan,2459,RCBAE260301,bonds,0,4,bonds
2026-04-04T01:54:39.826+05:30,1775247713933,1759875,Loan,2365,RLNXAK260101,sdi,0,6,bonds
2026-04-04T05:10:04.184+05:30,1775259230210,1759964,Irfc,2456,RCBUF260302,bonds,0,0,bonds
2026-04-04T07:14:45.649+05:30,1775266673821,989289,ISIN5685,2271,RCBKB251203,bonds,2,0,bonds
2026-04-04T07:33:04.541+05:30,1775268099030,1622664,Muthoot,2318,RCBSPD251201,bonds,0,0,highyieldfd
2026-04-04T07:36:00.198+05:30,1775268282726,1483822,Mahindra Finance ,2471,RCBIC260301,bonds,0,2,bonds
2026-04-04T07:36:26.316+05:30,1775268282726,1483822,Mahindra Finance ,2491,RCBMSF260301,bonds,1,2,bonds
2026-04-04T08:42:04.571+05:30,1775272110109,1235214,RBI,2457,RCBTB260217,bonds,1,2,bonds
2026-04-04T08:56:28.313+05:30,1775272962146,1757352,Ind,2500,RCBIM260301,bonds,0,4,bonds
2026-04-04T09:32:04.249+05:30,1775274866658,1692419,Manappuram,2393,RCBKD260201,bonds,0,1,bonds
2026-04-04T09:43:36.334+05:30,1775275630460,921125,Navi,2393,RCBKD260201,bonds,0,2,bonds
2026-04-04T09:43:46.161+05:30,1775275958442,1606188,Rbi,2231,RCBTB251106,bonds,0,2,bonds
2026-04-04T09:45:22.377+05:30,1775275958442,1606188,Rbi,2231,RCBTB251106,bonds,0,2,bonds
2026-04-04T09:45:57.229+05:30,1775275958442,1606188,Rbi,2457,RCBTB260217,bonds,1,2,bonds
2026-04-04T09:46:58.018+05:30,1775275630460,921125,Cred,2471,RCBIC260301,bonds,0,1,bonds
2026-04-04T09:50:36.724+05:30,1775276317145,1003770,Baskets,2486,RCBSBBK260301,basket,0,2,bonds
2026-04-04T09:51:24.49+05:30,1775276353115,1735954,IN002025Z310 ,2457,RCBTB260217,bonds,0,0,bonds
2026-04-04T09:52:16.466+05:30,1775276353115,1735954,IN002025Z310 ,2312,RGSEC251204,bonds,1,0,bonds
2026-04-04T09:52:38.958+05:30,1775276228283,488360,Fin,2259,RCBFC251201,bonds,0,7,bonds
2026-04-04T10:32:00.193+05:30,1775276353115,1735954,IN002025Z310 ,2457,RCBTB260217,bonds,0,0,bonds
2026-04-04T10:50:23.336+05:30,1775279506975,1451310,Akara,2271,RCBKB251203,bonds,0,1,bonds
2026-04-04T10:56:22.904+05:30,1775279088005,1311773,Spandana,2318,RCBSPD251201,bonds,0,2,bonds
2026-04-04T10:59:45.108+05:30,1775279088005,1311773,Spand,2318,RCBSPD251201,bonds,0,2,bonds
2026-04-04T11:29:32.734+05:30,1775282179561,1172758,Akara,2254,RCBAC251201,bonds,0,2,bonds
2026-04-04T11:30:00.698+05:30,1775282221041,1708589,Trea,2457,RCBTB260217,bonds,0,2,bonds
2026-04-04T11:31:54.604+05:30,1775282472934,1725198,1k bond ,2509,RCBAYBK260301,basket,1,0,bonds
2026-04-04T11:45:12.252+05:30,1775283115230,1686563,Sachin kumar,2259,RCBFC251201,bonds,0,1,bonds
2026-04-04T12:02:42.827+05:30,1775283529640,1671506,Goi,2310,RGSEC251203,bonds,0,2,bonds
2026-04-04T12:21:11.888+05:30,1775285325372,1760742,Gold,2446,RCBKF260202,bonds,1,3,bonds
2026-04-04T12:26:28.824+05:30,1775285303994,770435,Incred,2471,RCBIC260301,bonds,0,2,bonds
2026-04-04T12:32:30.192+05:30,1775285303994,770435,Cred,2471,RCBIC260301,bonds,0,1,bonds
2026-04-04T12:34:29.028+05:30,1775284799728,1708589,Tre,2457,RCBTB260217,bonds,0,1,bonds
2026-04-04T12:53:56.46+05:30,1775287306135,1760870,Aaa rated,2197,RCBLCN251102,bonds,0,0,bonds
2026-04-04T12:54:46.429+05:30,1775287306135,1760870,G sec,2512,RCBPSL260302,bonds,0,0,bonds
2026-04-04T13:20:09.278+05:30,1775288971434,1760947,Rbi,2231,RCBTB251106,bonds,0,1,bonds
2026-04-04T13:28:00.24+05:30,1775288981777,1760840,Keer,2445,RCBKF260201,bonds,0,1,bonds
2026-04-04T14:00:51.496+05:30,1775291204094,1761052,Money ,2500,RCBIM260301,bonds,0,1,bonds
2026-04-04T14:01:37.253+05:30,1775290426501,1201148,Urgo,2151,RCBUG251005,bonds,1,2,bonds
2026-04-04T14:10:08.903+05:30,1775289672125,1760976,Tax,2423,RCBHDC260201,bonds,0,1,bonds
2026-04-04T14:13:05.631+05:30,1775289672125,1760976,Bonds,2486,RCBSBBK260301,basket,0,0,bonds
2026-04-04T14:59:34.484+05:30,1775293286371,910201,Shr,1095,FDSRF240601,high_yield_fd,0,1,bonds
2026-04-04T16:08:22.161+05:30,1775299043052,797837,rbi bonds,2486,RCBSBBK260301,basket,0,1,bonds
2026-04-04T16:26:47.011+05:30,1775300135603,768319,Capri,2422,RCBCGL260201,bonds,0,2,bonds
2026-04-04T16:36:41.938+05:30,1775300783714,652474,Incred,2471,RCBIC260301,bonds,0,2,bonds
2026-04-04T16:41:26.767+05:30,1775301035971,1761354,Corporate bonds ,2197,RCBLCN251102,bonds,0,1,bonds
2026-04-04T16:47:03.244+05:30,1775301356371,1699261,Mis,2456,RCBUF260302,bonds,2,0,bonds
2026-04-04T16:49:25.51+05:30,1775301356371,1699261,Manthli income  scheme ,2459,RCBAE260301,bonds,1,0,bonds
2026-04-04T16:56:46.447+05:30,1775301478271,855073,Bestca,2505,RCBBC260301,bonds,0,1,bonds
2026-04-04T18:14:37.521+05:30,1775306455365,1761296,High,1239,FDSRY240901,high_yield_fd,1,3,bonds
2026-04-04T18:40:33.433+05:30,1775308222340,64209,Satin,2462,RCBSFL260301,bonds,0,2,bonds
2026-04-04T18:58:01.641+05:30,1775309123098,1199059,Invit,1292,FDUNT240901,high_yield_fd,0,1,bonds
2026-04-04T18:58:58.196+05:30,1775309123098,1199059,Shreminvit iv,1095,FDSRF240601,high_yield_fd,1,0,bonds
2026-04-04T20:12:47.356+05:30,1775310464460,1761644,Ifl,2456,RCBUF260302,bonds,0,1,bonds
2026-04-04T20:14:17.755+05:30,1775310464460,1761644,Namra,2254,RCBAC251201,bonds,0,2,bonds
2026-04-04T20:17:51.455+05:30,1775313244958,1759443,Aka,2393,RCBKD260201,bonds,0,1,bonds
2026-04-04T20:27:56.957+05:30,1775314446802,1737309,Rs50,2365,RLNXAK260101,sdi,0,0,bonds
2026-04-04T20:31:36.161+05:30,1775314851920,1761807,Rbi bonds,2486,RCBSBBK260301,basket,0,1,bonds
2026-04-04T20:33:23.127+05:30,1775314991832,1175237,Recu,2471,RCBIC260301,bonds,0,0,bonds
2026-04-04T20:44:08.682+05:30,1775314622604,1496277,Unifin,2259,RCBFC251201,bonds,0,2,bonds
2026-04-04T20:48:05.3+05:30,1775315457086,1761622,7 days,1239,FDSRY240901,high_yield_fd,0,0,bonds
2026-04-04T20:54:37.388+05:30,1775314868351,1383960,AAA,2423,RCBHDC260201,bonds,0,1,bonds
2026-04-04T20:56:45.049+05:30,1775314923670,1761697,Paisa,2499,RCBPSL260301,bonds,0,2,bonds
2026-04-04T21:36:27.653+05:30,1775314923670,1761697,Paisa,2499,RCBPSL260301,bonds,0,2,bonds
2026-04-04T21:56:12.074+05:30,1775318792042,1761925,RBI,2231,RCBTB251106,bonds,0,1,bonds
2026-04-04T22:21:50.313+05:30,1775321238386,1561033,Indust,2500,RCBIM260301,bonds,0,1,bonds
2026-04-04T22:52:29.008+05:30,1775322826855,1318486,Capri,2422,RCBCGL260201,bonds,0,2,bonds
2026-04-04T23:20:27.961+05:30,1775324457221,1762127,Person ,2446,RCBKF260202,bonds,0,1,bonds
2026-04-04T23:20:48.013+05:30,1775324457221,1762127,Loan ,2499,RCBPSL260301,bonds,3,4,bonds
2026-04-04T23:47:05.092+05:30,1775325183545,1762159,Aksara,2254,RCBAC251201,bonds,0,1,bonds
2026-04-05T00:34:27.326+05:30,1775329391808,1762275,Tax,2423,RCBHDC260201,bonds,0,1,bonds
2026-04-05T01:44:10.704+05:30,1775333271436,1762371,River,2259,RCBFC251201,bonds,0,1,bonds
2026-04-05T01:48:13.337+05:30,1775333510056,1312276,Bonds,2486,RCBSBBK260301,basket,0,0,bonds
2026-04-05T01:52:03.472+05:30,1775333510056,1312276,Bonds,2151,RCBUG251005,bonds,1,0,bonds
2026-04-05T01:55:54.44+05:30,1775334284760,1300009,Silver,2445,RCBKF260201,bonds,0,0,bonds
2026-04-05T01:58:58.684+05:30,1775334474601,1757029,Forex,2446,RCBKF260202,bonds,0,0,bonds
2026-04-05T05:53:28.632+05:30,1775348518858,1035393,navi,2393,RCBKD260201,bonds,0,2,bonds
2026-04-05T07:15:34.379+05:30,1775351381875,1762551,Rbi,2231,RCBTB251106,bonds,0,1,bonds
2026-04-05T07:27:13.357+05:30,1775351381875,1762551,Rbi,2231,RCBTB251106,bonds,0,1,bonds
2026-04-05T07:30:48.612+05:30,1775351381875,1762551,Rbi,2231,RCBTB251106,bonds,0,1,bonds
2026-04-05T07:31:21.473+05:30,1775351381875,1762551,Rbi,2231,RCBTB251106,bonds,0,1,bonds
2026-04-05T07:39:04.608+05:30,1775354886169,1762605,Akara,2254,RCBAC251201,bonds,0,1,highyieldfd
2026-04-05T08:37:00.43+05:30,1775358172451,1749607,Dvara,2254,RCBAC251201,bonds,0,1,bonds
2026-04-05T08:58:36.67+05:30,1775359002878,1004091,Ugr,2151,RCBUG251005,bonds,0,2,bonds
2026-04-05T09:39:44.777+05:30,1775362167895,1252187,Unifinz,2462,RCBSFL260301,bonds,1,2,bonds
2026-04-05T09:39:44.823+05:30,1775361930883,1706626,Loanx,2365,RLNXAK260101,sdi,0,3,sdi
2026-04-05T09:55:26.466+05:30,1775363082717,488360,Fin,2259,RCBFC251201,bonds,0,7,bonds
2026-04-05T10:31:19.232+05:30,1775364813542,716549,Housing,2423,RCBHDC260201,bonds,0,1,bonds
2026-04-05T11:06:05.035+05:30,1775366171009,1762981,Bonds,2151,RCBUG251005,bonds,1,0,bonds
2026-04-05T11:16:08.002+05:30,1775367802046,1198569,Ind,2500,RCBIM260301,bonds,0,1,bonds
2026-04-05T11:42:45.656+05:30,1775366333435,1589780,Capr,2422,RCBCGL260201,bonds,0,2,bonds
2026-04-05T11:50:30.34+05:30,1775369970731,745908,capital mu,2505,RCBBC260301,bonds,0,1,bonds
2026-04-05T11:51:41.458+05:30,1775370069311,1200177,Reserve Bank of india,2471,RCBIC260301,bonds,1,0,bonds
2026-04-05T11:59:18.456+05:30,1775370487359,1763186,Cash,2486,RCBSBBK260301,basket,0,0,bonds
2026-04-05T11:59:48.046+05:30,1775370535125,1763179,Rbi bonds,2486,RCBSBBK260301,basket,0,1,bonds
2026-04-05T12:12:08.473+05:30,1775370856009,1763207,RBI,2231,RCBTB251106,bonds,0,1,bonds
2026-04-05T12:18:38.693+05:30,1775371453166,1511864,Indel,2500,RCBIM260301,bonds,0,1,bonds
2026-04-05T12:23:48.638+05:30,1775371372396,1763236,1000,2365,RLNXAK260101,sdi,0,1,bonds
2026-04-05T12:33:23.761+05:30,1775372544801,1763290,Akara,2254,RCBAC251201,bonds,0,1,bonds
2026-04-05T14:14:21.232+05:30,1775378458208,1761296,1000,2365,RLNXAK260101,sdi,0,1,bonds
2026-04-05T14:28:55.819+05:30,1775379342549,926556,INE1Y8P07017,2456,RCBUF260302,bonds,2,0,bonds
2026-04-05T14:42:10.329+05:30,1775380198103,1763603,InvIT,1292,FDUNT240901,high_yield_fd,0,1,bonds
2026-04-05T14:43:03.847+05:30,1775380198103,1763603,Treasury,2231,RCBTB251106,bonds,0,1,bonds
2026-04-05T14:52:48.583+05:30,1775380912240,1329524,Navi,2393,RCBKD260201,bonds,0,2,bonds
2026-04-05T14:55:23.42+05:30,1775381058949,1165075,Rbi bond,2500,RCBIM260301,bonds,0,1,bonds
2026-04-05T14:56:42.642+05:30,1775380198103,1763603,Bill,1095,FDSRF240601,high_yield_fd,0,0,bonds
2026-04-05T15:20:50.661+05:30,1775382153853,1718857,Bestfin,2491,RCBMSF260301,bonds,0,3,bonds
2026-04-05T15:34:45.104+05:30,1775383369029,1763774,Rbi bonds,2486,RCBSBBK260301,basket,0,1,bonds
2026-04-05T16:08:38.526+05:30,1775384832186,1393192,Keerthana,2445,RCBKF260201,bonds,0,2,bonds
2026-04-05T16:26:18.038+05:30,1775386420399,1763935,Pnp coin,2462,RCBSFL260301,bonds,0,0,bonds
2026-04-05T16:31:59.662+05:30,1775386624331,1048120,One time for long,2446,RCBKF260202,bonds,0,0,bonds
2026-04-05T16:52:57.284+05:30,1775388114909,1764043,RBI Bonds,2486,RCBSBBK260301,basket,0,1,bonds
2026-04-05T17:24:11.144+05:30,1775389886226,963811,Pai,2499,RCBPSL260301,bonds,0,1,bonds
2026-04-05T17:37:25.717+05:30,1775390745061,1764165,RBI,2231,RCBTB251106,bonds,0,1,bonds
2026-04-05T17:47:39.589+05:30,1775389792321,1208907,Mahinder Bonds,2500,RCBIM260301,bonds,0,1,bonds
2026-04-05T17:48:36.531+05:30,1775389792321,1208907,Mahindra finance ,2491,RCBMSF260301,bonds,1,2,bonds
2026-04-05T18:22:29.401+05:30,1775393060470,1742020,Kbnb,2486,RCBSBBK260301,basket,0,0,bonds
2026-04-05T18:41:26.068+05:30,1775394201899,1374047,Akara,2393,RCBKD260201,bonds,0,0,bonds
2026-04-05T18:47:04.515+05:30,1775395007401,1330820,Bask,2486,RCBSBBK260301,basket,0,2,bonds
2026-04-05T18:47:20.465+05:30,1775395007401,1330820,Basket,2509,RCBAYBK260301,basket,1,2,bonds
2026-04-05T18:47:49+05:30,1775395007401,1330820,Bask,2486,RCBSBBK260301,basket,0,2,bonds
2026-04-05T18:50:04.395+05:30,1775395007401,1330820,Basket,2509,RCBAYBK260301,basket,1,2,bonds
2026-04-05T18:58:48.791+05:30,1775395039108,1748474,Ucro,2423,RCBHDC260201,bonds,0,0,bonds
2026-04-05T19:01:20.32+05:30,1775395094822,1728187,AA bond,2491,RCBMSF260301,bonds,0,1,bonds
2026-04-05T19:14:17.91+05:30,1775396340713,1764380,reliance,2446,RCBKF260202,bonds,0,1,bonds
2026-04-05T20:43:24.325+05:30,1775401896215,1764541,935LTF29,2462,RCBSFL260301,bonds,0,0,bonds
2026-04-05T21:05:42.659+05:30,1775403318590,86839,Best ,2506,RCBBC260302,bonds,0,1,bonds
2026-04-05T21:48:40.246+05:30,1775404857661,1764641,Corporate Bonds aa,2318,RCBSPD251201,bonds,2,0,bonds
2026-04-05T22:28:45.668+05:30,1775408170825,505382,Ugro,2393,RCBKD260201,bonds,0,1,bonds
2026-04-05T22:58:00.279+05:30,1775409744044,1671325,100,2365,RLNXAK260101,sdi,0,1,bonds
2026-04-05T23:18:59.596+05:30,1775410442911,601679,Bond,2393,RCBKD260201,bonds,2,5,highyieldfd
2026-04-05T23:20:15.661+05:30,1775410442911,601679,Reit,2446,RCBKF260202,bonds,0,1,bonds
2026-04-05T23:27:01.911+05:30,1775410376292,1128882,Sat,2462,RCBSFL260301,bonds,0,1,bonds
2026-04-05T23:38:02.6+05:30,1775412414420,1704191,Toll invit,1292,FDUNT240901,high_yield_fd,0,0,bonds
2026-04-05T23:54:57.767+05:30,1775413148472,1711605,Rbi,1095,FDSRF240601,high_yield_fd,0,0,bonds
2026-04-06T00:06:23.724+05:30,1775413993437,1692419,Tata,2434,RCBAP260201,bonds,0,0,bonds
2026-04-06T00:21:46.394+05:30,1775414841712,17564,Kanak,2393,RCBKD260201,bonds,0,4,bonds
2026-04-06T01:57:13.516+05:30,1775419311628,1765136,Lone ,2499,RCBPSL260301,bonds,0,0,bonds
2026-04-06T06:57:15.733+05:30,1775437374604,1620414,Gov,2434,RCBAP260201,bonds,0,1,bonds
2026-04-06T07:40:44.967+05:30,1775440525172,1764077,Corporate bond,2318,RCBSPD251201,bonds,0,14,bonds
2026-04-06T07:49:29.738+05:30,1775440268242,797858,Sat,2462,RCBSFL260301,bonds,0,1,bonds
2026-04-06T08:21:14.941+05:30,1775443693876,836985,Sur,1239,FDSRY240901,high_yield_fd,0,2,bonds
2026-04-06T08:25:22.215+05:30,1775443693876,836985,Sury,1239,FDSRY240901,high_yield_fd,0,1,bonds
2026-04-06T09:55:52.689+05:30,1775449487074,1765597,Government bonds,2368,RCBAK260101,bonds,2,0,bonds
2026-04-06T10:00:34.651+05:30,1775448848775,784179,INE926R07019,2499,RCBPSL260301,bonds,2,0,bonds
2026-04-06T10:04:10.794+05:30,1775448848775,784179,INE916Y07065,2368,RCBAK260101,bonds,0,1,bonds
2026-04-06T10:04:12.588+05:30,1775449979109,836985,Sur,1239,FDSRY240901,high_yield_fd,0,2,bonds
2026-04-06T10:08:13.01+05:30,1775449979109,836985,Navi,2445,RCBKF260201,bonds,1,2,bonds
2026-04-06T10:08:27.543+05:30,1775448848775,784179,INE0JZO07032,2500,RCBIM260301,bonds,0,0,bonds
2026-04-06T10:10:02.384+05:30,1775448848775,784179,INE916Y07073,2368,RCBAK260101,bonds,0,0,bonds
2026-04-06T10:22:40.592+05:30,1775451126864,1707328,Inde,2500,RCBIM260301,bonds,0,1,bonds
2026-04-06T10:31:30.666+05:30,1775451475428,1750535,AAA,2423,RCBHDC260201,bonds,0,1,bonds
2026-04-06T11:04:16.083+05:30,1775453396756,555201,1000,2365,RLNXAK260101,sdi,0,1,bonds
2026-04-06T11:16:36.746+05:30,1775454381192,521581,Navi,2438,RCBNF260202,bonds,0,3,bonds
2026-04-06T11:34:44.423+05:30,1775455073525,1765786,Loan,2499,RCBPSL260301,bonds,2,4,bonds
2026-04-06T11:37:34.376+05:30,1775451199494,1710480,INE0M2307412,2434,RCBAP260201,bonds,0,0,bonds
