context_screen_width,context_session_id,timestamp,country,os,context_screen_inner_height,browser,context_app_namespace,context_page_tab_url,context_page_initial_referrer,context_screen_height,context_ip,referrer,id,context_app_name,context_app_install_type,context_destination_type,event,context_page_referring_domain,application,isp,context_page_title,context_page_initial_referring_domain,context_source_type,context_request_ip,page,context_page_url,gclid,name,device_type,context_library_version,exp_version,uuid_ts,fbclid,campaign,external_user_id,context_screen_inner_width,context_page_referrer,content,medium,context_page_search,adset,creative,source,ip_address,city,user_id,context_timezone,anonymous_id,utm_search,context_destination_id,channel,context_page_path,country_code,context_app_version,placement,assets_visible_count,context_locale,referrer_page,context_library_name,widget_id,adgroup,device,gc_name,device_orientation,original_timestamp,network_type,component_name,event_text,term,gc_id,active_tab,context_screen_density,timezone,version,sent_at,context_user_agent,received_at,context_source_id,region,component_position,context_session_start,context_traits_investment_status,obpp_kyc_status,context_traits_obpp_kyc_status,investment_status,context_traits_external_user_id,context_traits_gc_name,context_traits_gc_id,context_campaign_name,context_campaign_medium,context_campaign_source
393,1778492977713.0,2026-05-11T15:19:53.916+05:30,India,iOS,781,Unknown,com.rudderlabs.javascript,https://www.gripinvest.in/assets,https://www.gripinvest.in/,852,ip_3de0d9b20e,Not received,a40ebae7-fb24-420e-9248-aa3ca13e6385,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Reliance Jio Infocomm Limited,Invest in non-market linked investment opportunities,www.gripinvest.in,Javascript,ip_3de0d9b20e,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-05-11T15:30:10.192+05:30,Not received,Not received,,393,$direct,Not received,Not received,,Not received,Not received,Not received,ip_3de0d9b20e,Pune,837783,GMT+0530,9e7cdd8e-12b5-42ba-95af-d7ada64ab512,?filter=explore-short-tenure-deals&sort=ytm_desc&utm_source=email&utm_medium=marketing&utm_campaign=PEM_11052026_A_FollowUp_Deal_Bond_Bundle_RFQDone_All,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,40,en-IN,/assets/category/bonds,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T15:19:53.792+05:30,Unknown,Unknown,asset_search_initiated,Not received,,bonds,3.0,Asia/Kolkata,IPv4,2026-05-11T15:19:53.793+05:30,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",2026-05-11T15:19:53.917+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Maharashtra,0,,True,True,True,True,,,,,,
360,1778493184530.0,2026-05-11T15:23:17.941+05:30,India,Android,724,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,804,ip_c347dcb19f,Not received,95bd7958-cd0d-4171-bb70-67ce4e9081f3,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Reliance Jio Infocomm Limited,Invest in non-market linked investment opportunities,,Javascript,ip_c347dcb19f,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-05-11T15:30:10.192+05:30,Not received,Not received,,360,$direct,Not received,Not received,,Not received,Not received,Not received,ip_c347dcb19f,Delhi,751789,GMT+0530,5ad861e8-f478-43aa-95c5-70eb389ce8e7,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,40,en-GB,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T15:23:17.482+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,3.0,Asia/Kolkata,IPv4,2026-05-11T15:23:17.484+05:30,"Mozilla/5.0 (Linux; Android 16; CPH2613 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",2026-05-11T15:23:17.943+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,National Capital Territory of Delhi,0,,True,True,True,True,,,,,,
390,1778491432054.0,2026-05-11T15:26:31.988+05:30,India,iOS,785,Unknown,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,844,ip_81c18acf52,Not received,5df27a9d-4b09-4e9d-aedd-2126f4de0689,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,"Bharti Airtel Ltd., Telemedia Services",Invest in non-market linked investment opportunities,,Javascript,ip_81c18acf52,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-05-11T15:30:10.192+05:30,Not received,Not received,,390,$direct,Not received,Not received,,Not received,Not received,Not received,ip_81c18acf52,Bachupally,1819159,GMT+0530,f32631fc-c7e3-4d35-89d3-f43fc04791ff,?filter=0.25%25extra&utm_source=app&utm_medium=marketing&utm_campaign=PApp_09052026_M_ExtraYTM_Deal_Bond_Bundle_IU,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,40,en-IN,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T15:26:31.832+05:30,Unknown,Unknown,asset_search_initiated,Not received,,bonds,3.0,Asia/Kolkata,IPv4,2026-05-11T15:26:31.833+05:30,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",2026-05-11T15:26:31.989+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Telangana,0,,False,True,True,False,,,,,,
360,1778489948391.0,2026-05-11T15:27:36.438+05:30,India,Android,752,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,804,ip_cbe627f314,Not received,d172fef0-20ae-4dfc-9886-54d8641452e2,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,bond-directory.gripinvest.in,Mobile App,Excitel Broadband Private Limited,Invest in non-market linked investment opportunities,,Javascript,ip_cbe627f314,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-05-11T15:30:10.192+05:30,Not received,Not received,,360,https://bond-directory.gripinvest.in/,Not received,Not received,,Not received,Not received,Not received,ip_cbe627f314,New Delhi,1168073,GMT+0530,afc480c0-130a-47f0-8f0d-f680f5d7f7c2,?utm_source=bond_directory&utm_medium=organic&utm_campaign=explore_bonds_on_grip,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,40,en-GB,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T15:27:35.938+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,3.0,Asia/Kolkata,IPv4,2026-05-11T15:27:35.939+05:30,"Mozilla/5.0 (Linux; Android 16; CPH2643 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",2026-05-11T15:27:36.439+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Delhi,0,,False,True,True,False,,,,,,
390,1778491432054.0,2026-05-11T15:30:07.664+05:30,India,iOS,785,Unknown,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,844,ip_81c18acf52,Not received,5cb91e84-7f02-4042-b428-332ffb1564cc,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,"Bharti Airtel Ltd., Telemedia Services",Invest in non-market linked investment opportunities,,Javascript,ip_81c18acf52,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-05-11T16:00:20.171+05:30,Not received,Not received,,390,$direct,Not received,Not received,,Not received,Not received,Not received,ip_81c18acf52,Bachupally,1819159,GMT+0530,f32631fc-c7e3-4d35-89d3-f43fc04791ff,?filter=0.25%25extra&utm_source=app&utm_medium=marketing&utm_campaign=PApp_09052026_M_ExtraYTM_Deal_Bond_Bundle_IU,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,40,en-IN,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T15:30:07.521+05:30,Unknown,Unknown,asset_search_initiated,Not received,,bonds,3.0,Asia/Kolkata,IPv4,2026-05-11T15:30:07.521+05:30,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",2026-05-11T15:30:07.664+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Telangana,0,,False,True,True,False,,,,,,
360,1778493703271.0,2026-05-11T15:31:47.233+05:30,India,Android,720,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets?type=bonds,$direct,804,ip_4ce21b9175,Not received,4f96e0d7-88c1-44cd-8a26-f40ec9963b13,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Venessa Internet Pvt Ltd,Invest in non-market linked investment opportunities,,Javascript,ip_4ce21b9175,/assets,https://www.gripinvest.in/assets?type=bonds,Not received,Not received,Phone,3.11.17,,2026-05-11T16:00:20.171+05:30,Not received,Not received,,360,$direct,Not received,Not received,?type=bonds,Not received,Not received,Not received,ip_4ce21b9175,Thane,1841593,GMT+0530,10e4edf9-643b-4c11-94b1-2df0f7d03e83,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,45,en-GB,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T15:31:47.122+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,3.0,Asia/Kolkata,IPv4,2026-05-11T15:31:47.124+05:30,"Mozilla/5.0 (Linux; Android 13; RMX3286 Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",2026-05-11T15:31:47.235+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Maharashtra,0,,False,False,False,False,,,,,,
360,1778493778834.0,2026-05-11T15:33:50.897+05:30,India,Android,717,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,800,ip_d1429ecc67,Not received,a5f1bee2-e581-4ef7-92c7-eb565429a210,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,"Bharti Airtel Ltd., Telemedia Services",Invest in non-market linked investment opportunities,,Javascript,ip_d1429ecc67,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-05-11T16:00:20.171+05:30,Not received,Not received,,360,$direct,Not received,Not received,,Not received,Not received,Not received,ip_d1429ecc67,Nagpur,1731394,GMT+0530,f011dbef-1d02-48c7-a2b2-a0cb11559a07,?utm_source=app&utm_medium=marketing&utm_campaign=PApp_10052026_E_Followup_Deal_Bond_Moneyboxx_IU,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,40,en-US,/assets/bonds,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T15:33:49.279+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,3.0,Asia/Kolkata,IPv4,2026-05-11T15:33:49.281+05:30,"Mozilla/5.0 (Linux; Android 13; EB2101 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",2026-05-11T15:33:50.899+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Maharashtra,0,,True,True,True,True,,,,,,
360,1778493703271.0,2026-05-11T15:34:57.547+05:30,India,Android,720,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets?type=bonds,$direct,804,ip_4ce21b9175,Not received,ffcd27e3-d209-4541-a0dc-bcefc7f19943,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Venessa Internet Pvt Ltd,Invest in non-market linked investment opportunities,,Javascript,ip_4ce21b9175,/assets,https://www.gripinvest.in/assets?type=bonds,Not received,Not received,Phone,3.11.17,,2026-05-11T16:00:20.171+05:30,Not received,Not received,,360,$direct,Not received,Not received,?type=bonds,Not received,Not received,Not received,ip_4ce21b9175,Thane,1841593,GMT+0530,10e4edf9-643b-4c11-94b1-2df0f7d03e83,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,45,en-GB,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T15:34:57.47+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,3.0,Asia/Kolkata,IPv4,2026-05-11T15:34:57.472+05:30,"Mozilla/5.0 (Linux; Android 13; RMX3286 Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",2026-05-11T15:34:57.549+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Maharashtra,0,,False,False,False,False,,,,,,
360,1778493303413.0,2026-05-11T15:35:07.183+05:30,India,Android,730,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,806,ip_1a076c637e,,6dd6d841-56c4-4b40-b0cb-c7012ffc5de1,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,app.digio.in,Mobile App,ONEOTT INTERTAINMENT LIMITED,Invest in non-market linked investment opportunities,,Javascript,ip_1a076c637e,/assets,https://www.gripinvest.in/assets,,,Phone,3.11.17,,2026-05-11T16:00:20.171+05:30,,,,360,https://app.digio.in/,,,,,,,ip_1a076c637e,Mumbai,1854194,GMT+0530,d687576a-97e0-4caa-b0d9-8483050b550b,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,,45,en-GB,/discover,RudderLabs JavaScript SDK,no-context,,,,Portrait,2026-05-11T15:35:07.552+05:30,4g,Unknown,asset_search_initiated,,,bonds,2.0,Asia/Kolkata,IPv4,2026-05-11T15:35:07.553+05:30,"Mozilla/5.0 (Linux; Android 15; CPH2617 Build/AP3A.240617.008; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",2026-05-11T15:35:07.184+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Maharashtra,0,,False,True,True,False,,,,,,
384,1778493901309.0,2026-05-11T15:35:41.436+05:30,India,Android,783,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets?type=bonds,$direct,857,ip_cb9c8cac80,Not received,871212af-eef0-4df7-943e-4680e8b9a588,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Reliance Jio Infocomm Limited,Invest in non-market linked investment opportunities,,Javascript,ip_cb9c8cac80,/assets,https://www.gripinvest.in/assets?type=bonds,Not received,Not received,Phone,3.11.17,,2026-05-11T16:00:20.171+05:30,Not received,Not received,,384,$direct,Not received,Not received,?type=bonds,Not received,Not received,Not received,ip_cb9c8cac80,Pune,1809565,GMT+0530,8ace31be-3b62-4d4a-8564-99b3e8b25779,?utm_source=app&utm_medium=marketing&utm_campaign=PApp_11052026_A_Followup_Deal_Bond_Spandana_FTI,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,45,en-IN,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T15:35:40.798+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,2.8125,Asia/Kolkata,IPv4,2026-05-11T15:35:40.8+05:30,"Mozilla/5.0 (Linux; Android 14; SM-A236E Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.138 Mobile Safari/537.36",2026-05-11T15:35:41.438+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Maharashtra,0,,False,False,False,False,,,,,,
393,1778493956829.0,2026-05-11T15:36:58.704+05:30,India,Android,840,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,873,ip_484d7e4ee9,Not received,3d655dd1-a605-4192-a3e7-188ec36d876c,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Reliance Jio Infocomm Limited,Invest in non-market linked investment opportunities,,Javascript,ip_484d7e4ee9,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-05-11T16:00:20.171+05:30,Not received,Not received,,392,$direct,Not received,Not received,,Not received,Not received,Not received,ip_484d7e4ee9,Vadodara,1166736,GMT+0530,f5505a08-2701-4cb8-a5f4-4244df3ea862,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,45,en-US,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T15:36:57.786+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,2.75,Asia/Kolkata,IPv4,2026-05-11T15:36:57.787+05:30,"Mozilla/5.0 (Linux; Android 15; V2303 Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",2026-05-11T15:36:58.705+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Gujarat,0,,False,False,False,False,,,,,,
384,1778493901309.0,2026-05-11T15:39:26.387+05:30,India,Android,783,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets?type=bonds,$direct,857,ip_cb9c8cac80,Not received,d2584a22-a413-4c47-9f63-60e45f447e96,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Reliance Jio Infocomm Limited,Invest in non-market linked investment opportunities,,Javascript,ip_cb9c8cac80,/assets,https://www.gripinvest.in/assets?type=bonds,Not received,Not received,Phone,3.11.17,,2026-05-11T16:00:20.171+05:30,Not received,Not received,,384,$direct,Not received,Not received,?type=bonds,Not received,Not received,Not received,ip_cb9c8cac80,Pune,1809565,GMT+0530,8ace31be-3b62-4d4a-8564-99b3e8b25779,?utm_source=app&utm_medium=marketing&utm_campaign=PApp_11052026_A_Followup_Deal_Bond_Spandana_FTI,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,45,en-IN,/assetdetails/capri-global-capital-limited/ncd/rcbcgl260201/2422,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T15:39:25.719+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,2.8125,Asia/Kolkata,IPv4,2026-05-11T15:39:25.72+05:30,"Mozilla/5.0 (Linux; Android 14; SM-A236E Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.138 Mobile Safari/537.36",2026-05-11T15:39:26.388+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Maharashtra,0,,False,False,False,False,,,,,,
390,1778494485993.0,2026-05-11T15:44:50.81+05:30,India,iOS,785,Unknown,com.rudderlabs.javascript,https://www.gripinvest.in/assets?type=bonds,$direct,844,ip_978d6ece4e,Not received,da0ce388-5d3f-4ce0-801f-65237d6f2bfe,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,BHARTI Airtel Ltd.,Invest in non-market linked investment opportunities,,Javascript,ip_978d6ece4e,/assets,https://www.gripinvest.in/assets?type=bonds,Not received,Not received,Phone,3.11.17,,2026-05-11T16:00:20.171+05:30,Not received,Not received,,390,$direct,Not received,Not received,?type=bonds,Not received,Not received,Not received,ip_978d6ece4e,Pune,487309,GMT+0530,948681e8-31aa-444f-ae23-6eda8d955f3b,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,40,en-IN,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T15:44:50.583+05:30,Unknown,Unknown,asset_search_initiated,Not received,,bonds,3.0,Asia/Kolkata,IPv4,2026-05-11T15:44:50.584+05:30,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",2026-05-11T15:44:50.811+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Maharashtra,0,,True,True,True,True,,,,,,
393,1778494181647.0,2026-05-11T15:44:51.177+05:30,India,Android,791,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,873,ip_84e8ace2b2,Not received,5907ff38-0e49-4d8a-ab50-5b88b6b3ae1b,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,"Bharti Airtel Ltd., Telemedia Services",Invest in non-market linked investment opportunities,,Javascript,ip_84e8ace2b2,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-05-11T16:00:20.171+05:30,Not received,Not received,,392,$direct,Not received,Not received,,Not received,Not received,Not received,ip_84e8ace2b2,Hyderabad,756875,GMT+0530,c9912722-f53a-4277-b9f1-37f65d9811c3,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,45,en-IN,/assets/bonds,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T15:44:50.679+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,2.75,Asia/Kolkata,IPv4,2026-05-11T15:44:50.686+05:30,"Mozilla/5.0 (Linux; Android 13; M2101K6P Build/TKQ1.221013.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",2026-05-11T15:44:51.184+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Telangana,0,,False,True,True,False,,,,,,
390,1778494485993.0,2026-05-11T15:45:06.237+05:30,India,iOS,785,Unknown,com.rudderlabs.javascript,https://www.gripinvest.in/assets?type=bonds,$direct,844,ip_978d6ece4e,Not received,3aff16bb-9944-44c8-b52c-b986eb471664,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,BHARTI Airtel Ltd.,Invest in non-market linked investment opportunities,,Javascript,ip_978d6ece4e,/assets,https://www.gripinvest.in/assets?type=bonds,Not received,Not received,Phone,3.11.17,,2026-05-11T16:00:20.171+05:30,Not received,Not received,,390,$direct,Not received,Not received,?type=bonds,Not received,Not received,Not received,ip_978d6ece4e,Pune,487309,GMT+0530,948681e8-31aa-444f-ae23-6eda8d955f3b,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,40,en-IN,/assetdetails/navi-finserv/bonds/rcbnf260202/2438,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T15:45:06+05:30,Unknown,Unknown,asset_search_initiated,Not received,,bonds,3.0,Asia/Kolkata,IPv4,2026-05-11T15:45:06+05:30,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",2026-05-11T15:45:06.237+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Maharashtra,0,,True,True,True,True,,,,,,
393,1778494181647.0,2026-05-11T15:45:47.266+05:30,India,Android,791,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,873,ip_84e8ace2b2,Not received,f8644eb6-b0df-4cf8-af12-7056cd190cfa,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,"Bharti Airtel Ltd., Telemedia Services",Invest in non-market linked investment opportunities,,Javascript,ip_84e8ace2b2,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-05-11T16:00:20.171+05:30,Not received,Not received,,392,$direct,Not received,Not received,,Not received,Not received,Not received,ip_84e8ace2b2,Hyderabad,756875,GMT+0530,c9912722-f53a-4277-b9f1-37f65d9811c3,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,45,en-IN,/assetdetails/spandana-sphoorty-financial-limited/ncd/rcbspd260401/2634,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T15:45:46.784+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,2.75,Asia/Kolkata,IPv4,2026-05-11T15:45:46.786+05:30,"Mozilla/5.0 (Linux; Android 13; M2101K6P Build/TKQ1.221013.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",2026-05-11T15:45:47.268+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Telangana,0,,False,True,True,False,,,,,,
428,1778495470623.0,2026-05-11T16:01:18.101+05:30,India,iOS,867,Unknown,com.rudderlabs.javascript,https://www.gripinvest.in/assets?type=bonds,$direct,926,ip_c380d32862,Not received,6de60c41-9422-4f37-945f-324fa01d38a8,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,"Bharti Airtel Ltd., Telemedia Services",Invest in non-market linked investment opportunities,,Javascript,ip_c380d32862,/assets,https://www.gripinvest.in/assets?type=bonds,Not received,Not received,Phone,3.11.17,,2026-05-11T16:30:30.443+05:30,Not received,Not received,,428,$direct,Not received,Not received,?type=bonds,Not received,Not received,Not received,ip_c380d32862,Gurugram,1697250,GMT+0530,861cd345-f896-465a-a17c-f3dfeb4d2ade,?filter=0.25%25extra&utm_source=app&utm_medium=marketing&utm_campaign=PApp_05052026_E_Followup_Deal_Bond_Bundle_IU,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,41,en-IN,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T16:01:17.779+05:30,Unknown,Unknown,asset_search_initiated,Not received,,bonds,3.0,Asia/Kolkata,IPv4,2026-05-11T16:01:17.78+05:30,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",2026-05-11T16:01:18.102+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Haryana,0,,True,True,True,True,,,,,,
428,1778495470623.0,2026-05-11T16:03:36.13+05:30,India,iOS,867,Unknown,com.rudderlabs.javascript,https://www.gripinvest.in/assets?type=bonds,$direct,926,ip_c380d32862,Not received,1d21dd5a-ab6c-4afc-a2e4-2c5f94f78c3a,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,"Bharti Airtel Ltd., Telemedia Services",Invest in non-market linked investment opportunities,,Javascript,ip_c380d32862,/assets,https://www.gripinvest.in/assets?type=bonds,Not received,Not received,Phone,3.11.17,,2026-05-11T16:30:30.443+05:30,Not received,Not received,,428,$direct,Not received,Not received,?type=bonds,Not received,Not received,Not received,ip_c380d32862,Gurugram,1697250,GMT+0530,861cd345-f896-465a-a17c-f3dfeb4d2ade,?filter=0.25%25extra&utm_source=app&utm_medium=marketing&utm_campaign=PApp_05052026_E_Followup_Deal_Bond_Bundle_IU,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,41,en-IN,/assetdetails/satin-finserv-limited-/ncd/rcbsfl260301/2462,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T16:03:35.89+05:30,Unknown,Unknown,asset_search_initiated,Not received,,bonds,3.0,Asia/Kolkata,IPv4,2026-05-11T16:03:35.89+05:30,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",2026-05-11T16:03:36.13+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Haryana,0,,True,True,True,True,,,,,,
