context_library_name,context_page_search,result_position,device_type,context_page_url,user_id,campaign,event,region,context_app_install_type,version,network_type,clicked_asset_name,device,context_page_initial_referring_domain,context_screen_width,widget_id,adgroup,timezone,received_at,referrer_page,placement,isp,page,uuid_ts,context_page_initial_referrer,context_locale,context_screen_height,timestamp,medium,source,fbclid,sent_at,country,context_user_agent,context_screen_inner_width,exp_version,active_tab,original_timestamp,context_app_version,context_app_namespace,anonymous_id,application,context_destination_id,query_text,ip_address,component_name,context_page_path,country_code,context_source_type,context_ip,term,clicked_asset_id,context_destination_type,context_screen_density,gclid,name,city,event_text,clicked_asset_type,component_position,context_library_version,context_app_name,channel,context_timezone,results_count,device_orientation,context_source_id,id,referrer,os,context_session_id,browser,creative,content,context_page_referring_domain,context_page_referrer,context_request_ip,context_page_title,context_page_tab_url,adset,context_screen_inner_height,utm_search,gc_id,external_user_id,gc_name,obpp_kyc_status,context_traits_obpp_kyc_status,context_traits_investment_status,investment_status,context_traits_gc_id,context_traits_external_user_id,context_traits_gc_name,context_campaign_name,context_campaign_source,context_campaign_medium
RudderLabs JavaScript SDK,,0,Phone,https://www.gripinvest.in/assets,1180513,Not received,asset_search_result_clicked,Telangana,npm,IPv4,Unknown,RCBAK260401,Not received,,390,no-context,Not received,Asia/Kolkata,2026-04-30T12:44:08.012+05:30,/referral,Not received,"Bharti Airtel Ltd., Telemedia Services",/assets,2026-04-30T13:00:19.196+05:30,$direct,en-IN,844,2026-04-30T12:44:08.011+05:30,Not received,Not received,Not received,2026-04-30T12:44:07.833+05:30,India,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",390,,bonds,2026-04-30T12:44:07.832+05:30,3.11.17,com.rudderlabs.javascript,47bfae9d-575f-44ab-804c-15984a27275d,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Akme,ip_63a0888b4c,Unknown,/assets,IN,Javascript,ip_63a0888b4c,Not received,2573,POSTGRES,3.0,Not received,Not received,Hyderabad,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,1,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,71966675-5771-4f1f-a95e-3bb35ba86494,Not received,iOS,1777531323439.0,Unknown,Not received,Not received,api.cashfree.com,https://api.cashfree.com/,ip_63a0888b4c,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets,Not received,464,?filter=0.25%25extra&sort=ytm_desc&utm_source=whatsapp&utm_medium=marketing&utm_campaign=PWA_24042026_M_Snapshot_ExtraYTM_Bond_Bundle_RFQDone_IU_Utility_Karix,,,,True,True,True,True,,,,,,
RudderLabs JavaScript SDK,?type=bonds,0,Phone,https://www.gripinvest.in/assets?type=bonds,1822600,Not received,asset_search_result_clicked,Gujarat,npm,IPv4,4g,RCBHDC260201,Not received,,384,no-context,Not received,Asia/Kolkata,2026-04-30T12:52:40.415+05:30,/discover,Not received,Reliance Jio Infocomm Limited,/assets,2026-04-30T13:00:19.196+05:30,$direct,en-IN,857,2026-04-30T12:52:40.413+05:30,Not received,Not received,Not received,2026-04-30T12:52:40.316+05:30,India,"Mozilla/5.0 (Linux; Android 15; SM-M146B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",384,,bonds,2026-04-30T12:52:40.314+05:30,3.11.17,com.rudderlabs.javascript,d7400b56-39b8-4758-8b7d-2a7ff61aa668,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Aaa,ip_9312ac25e8,Unknown,/assets,IN,Javascript,ip_9312ac25e8,Not received,2423,POSTGRES,2.8125,Not received,Not received,Vadodara,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,1,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,50be7d35-2c2e-40bf-b6b4-dc81664e7d6c,Not received,Android,1777533159642.0,Chrome,Not received,Not received,,$direct,ip_9312ac25e8,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets?type=bonds,Not received,497,?filter=t-bills&sort=ytm_desc&utm_source=IN_APP&utm_medium=Marketing&utm_campaign=GoIBonds-+UCC-Done-Inactive-+NI,,,,True,True,False,False,,,,,,
RudderLabs JavaScript SDK,,0,Phone,https://www.gripinvest.in/assets,619649,Not received,asset_search_result_clicked,Manipur,npm,IPv4,4g,RCBAK260401,Not received,,384,no-context,Not received,Asia/Kolkata,2026-04-30T13:02:56.816+05:30,/discover,Not received,Reliance Jio Infocomm Limited,/assets,2026-04-30T13:30:03.936+05:30,$direct,en-IN,857,2026-04-30T13:02:56.812+05:30,Not received,Not received,Not received,2026-04-30T13:02:56.761+05:30,India,"Mozilla/5.0 (Linux; Android 15; SM-A146B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",384,,bonds,2026-04-30T13:02:56.757+05:30,3.11.17,com.rudderlabs.javascript,e5d307b0-bf25-467b-ac96-0f81fa9fdb89,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,PFCLTD,ip_f0ada8736b,Unknown,/assets,IN,Javascript,ip_f0ada8736b,Not received,2573,POSTGRES,2.8125,Not received,Not received,Imphal,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,0,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,1304a121-bcd8-46b8-bbdd-2f68c84f577a,Not received,Android,1777534242868.0,Chrome,Not received,Not received,,$direct,ip_f0ada8736b,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets,Not received,497,?utm_source=app&utm_medium=marketing&utm_campaign=PApp_30042026_M_Followup_Deal_Bond_BestCapital_FTI,,,,True,True,False,False,,,,,,
RudderLabs JavaScript SDK,,0,Phone,https://www.gripinvest.in/assets,1261982,gc,asset_search_result_clicked,Karnataka,npm,IPv4,4g,RCBNF260401,Not received,www.gripinvest.in,434,no-context,Not received,Asia/Kolkata,2026-04-30T13:08:06.174+05:30,/portfolio,Not received,Bharti Airtel Ltd. AS for GPRS Service,/assets,2026-04-30T13:30:03.936+05:30,https://www.gripinvest.in/external-ui/d38bda56-cf93-411a-be87-38e5483468c2?partner_id=PAR00394IFA&utm_source=ET+money&utm_medium=connect&utm_campaign=gc,en-us,965,2026-04-30T13:08:06.173+05:30,connect,ET money,Not received,2026-04-30T13:08:05.961+05:30,India,"Mozilla/5.0 (Linux; Android 16; motorola edge 60 fusion Build/W1VCS36H.14-20-19-3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",433,,bonds,2026-04-30T13:08:05.96+05:30,3.11.17,com.rudderlabs.javascript,21694ebb-c5c0-40f8-990d-bfe5931688bb,Website,1zPDwwVTM2IViEcrnPu1ijq5MB9,Navi,ip_91819e52a1,Unknown,/assets,IN,Javascript,ip_91819e52a1,Not received,2540,POSTGRES,2.8125,Not received,Not received,Bengaluru,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,1,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,b04729ed-d575-4a4e-92c8-f5d3cbd0d82d,Not received,Android,1777534599983.0,Chrome,Not received,Not received,www.gripinvest.in,https://www.gripinvest.in/external-ui/185db44a-e1fb-41e7-a2b8-1c2aca71345e?partner_id=PAR00394IFA&utm_source=ET+money&utm_medium=connect&utm_campaign=gc,ip_91819e52a1,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets,Not received,492,?partner_id=PAR00394IFA&utm_source=ET+money&utm_medium=connect&utm_campaign=gc,394.0,TBGNXZYY,ET money,True,True,True,True,394.0,TBGNXZYY,ET money,,,
RudderLabs JavaScript SDK,?type=bonds,2,Phone,https://www.gripinvest.in/assets?type=bonds,1825057,Not received,asset_search_result_clicked,National Capital Territory of Delhi,npm,IPv4,4g,RGSEC251203,Not received,,393,no-context,Not received,Asia/Kolkata,2026-04-30T13:17:20.816+05:30,/discover,Not received,Ani Network Pvt Ltd,/assets,2026-04-30T13:30:03.936+05:30,$direct,en-US,873,2026-04-30T13:17:20.815+05:30,Not received,Not received,Not received,2026-04-30T13:17:20.581+05:30,India,"Mozilla/5.0 (Linux; Android 15; V2321 Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",392,,bonds,2026-04-30T13:17:20.58+05:30,3.11.17,com.rudderlabs.javascript,5c9c2c64-9e86-43fe-8614-88894525829a,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Sover,ip_40470c0d4c,Unknown,/assets,IN,Javascript,ip_40470c0d4c,Not received,2310,POSTGRES,2.75,Not received,Not received,Delhi,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,5,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,347ea876-12fb-4f67-8ab3-535d482b1808,Not received,Android,1777534665195.0,Chrome,Not received,Not received,,$direct,ip_40470c0d4c,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets?type=bonds,Not received,544,,,,,True,True,False,False,,,,,,
RudderLabs JavaScript SDK,?type=bonds,2,Phone,https://www.gripinvest.in/assets?type=bonds,1825057,Not received,asset_search_result_clicked,National Capital Territory of Delhi,npm,IPv4,4g,RGSEC251203,Not received,,393,no-context,Not received,Asia/Kolkata,2026-04-30T13:17:38.978+05:30,/assetdetails/goi-loan/bonds/rgsec251203/2310,Not received,Ani Network Pvt Ltd,/assets,2026-04-30T13:30:03.936+05:30,$direct,en-US,873,2026-04-30T13:17:38.975+05:30,Not received,Not received,Not received,2026-04-30T13:17:38.746+05:30,India,"Mozilla/5.0 (Linux; Android 15; V2321 Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",392,,bonds,2026-04-30T13:17:38.743+05:30,3.11.17,com.rudderlabs.javascript,5c9c2c64-9e86-43fe-8614-88894525829a,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Sover,ip_40470c0d4c,Unknown,/assets,IN,Javascript,ip_40470c0d4c,Not received,2310,POSTGRES,2.75,Not received,Not received,Delhi,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,5,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,b2507349-7664-4432-8be5-2ef27e2127a4,Not received,Android,1777534665195.0,Chrome,Not received,Not received,,$direct,ip_40470c0d4c,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets?type=bonds,Not received,544,,,,,True,True,False,False,,,,,,
RudderLabs JavaScript SDK,?type=bonds,0,Phone,https://www.gripinvest.in/assets?type=bonds,1822600,Not received,asset_search_result_clicked,Gujarat,npm,IPv4,4g,RCBAA260201,Not received,,384,no-context,Not received,Asia/Kolkata,2026-04-30T14:12:37.962+05:30,/discover,Not received,Reliance Jio Infocomm Limited,/assets,2026-04-30T14:30:29.991+05:30,$direct,en-IN,857,2026-04-30T14:12:37.96+05:30,Not received,Not received,Not received,2026-04-30T14:12:37.867+05:30,India,"Mozilla/5.0 (Linux; Android 15; SM-M146B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",384,,bonds,2026-04-30T14:12:37.865+05:30,3.11.17,com.rudderlabs.javascript,d7400b56-39b8-4758-8b7d-2a7ff61aa668,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Ada,ip_a93d74a237,Unknown,/assets,IN,Javascript,ip_b79ef40f62,Not received,2431,POSTGRES,2.8125,Not received,Not received,Vadodara,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,2,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,a896cad7-9042-4af2-b16e-831702fcf098,Not received,Android,1777538218260.0,Chrome,Not received,Not received,,$direct,ip_b79ef40f62,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets?type=bonds,Not received,497,?filter=t-bills&sort=ytm_desc&utm_source=IN_APP&utm_medium=Marketing&utm_campaign=GoIBonds-+UCC-Done-Inactive-+NI,,,,True,True,False,False,,,,,,
RudderLabs JavaScript SDK,,1,Phone,https://www.gripinvest.in/assets,880361,Not received,asset_search_result_clicked,Tamil Nadu,npm,IPv4,Unknown,RCBTB260410,Not received,,375,no-context,Not received,Asia/Kolkata,2026-04-30T14:15:29.95+05:30,/assets/category/bonds,Not received,National Internet Backbone,/assets,2026-04-30T14:30:29.991+05:30,$direct,en-IN,812,2026-04-30T14:15:29.95+05:30,Not received,Not received,Not received,2026-04-30T14:15:29.805+05:30,India,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",375,,bonds,2026-04-30T14:15:29.805+05:30,3.11.17,com.rudderlabs.javascript,37b44dbd-9a45-4c8a-aad7-eaf603233813,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,T Bill,ip_9cb8b1b688,Unknown,/assets,IN,Javascript,ip_9cb8b1b688,Not received,2597,POSTGRES,3.0,Not received,Not received,Chennai,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,0,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,b98b9489-0c30-4535-8f8e-31d15ebf1938,Not received,iOS,1777538677358.0,Unknown,Not received,Not received,,$direct,ip_9cb8b1b688,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets,Not received,409,,,,,True,True,True,True,,,,,,
RudderLabs JavaScript SDK,,1,Phone,https://www.gripinvest.in/assets,880361,Not received,asset_search_result_clicked,Tamil Nadu,npm,IPv4,Unknown,RCBTB260410,Not received,,375,no-context,Not received,Asia/Kolkata,2026-04-30T14:17:36.516+05:30,/assetdetails/government-of-india/ncd/rcbtb260410/2597,Not received,National Internet Backbone,/assets,2026-04-30T14:30:29.991+05:30,$direct,en-IN,812,2026-04-30T14:17:36.515+05:30,Not received,Not received,Not received,2026-04-30T14:17:36.369+05:30,India,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",375,,bonds,2026-04-30T14:17:36.368+05:30,3.11.17,com.rudderlabs.javascript,37b44dbd-9a45-4c8a-aad7-eaf603233813,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Treas,ip_9cb8b1b688,Unknown,/assets,IN,Javascript,ip_9cb8b1b688,Not received,2597,POSTGRES,3.0,Not received,Not received,Chennai,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,4,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,d0f18848-34f6-4bf1-913e-486e6837dd49,Not received,iOS,1777538677358.0,Unknown,Not received,Not received,,$direct,ip_9cb8b1b688,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets,Not received,409,,,,,True,True,True,True,,,,,,
RudderLabs JavaScript SDK,,0,Phone,https://www.gripinvest.in/assets,1175415,Not received,asset_search_result_clicked,Karnataka,npm,IPv4,4g,RCBDAR260401,Not received,,347,no-context,Not received,Asia/Kolkata,2026-04-30T14:23:18.129+05:30,/portfolio,Not received,Bharti Airtel Ltd. AS for GPRS Service,/assets,2026-04-30T14:30:29.991+05:30,$direct,en-IN,772,2026-04-30T14:23:18.125+05:30,Not received,Not received,Not received,2026-04-30T14:23:16.067+05:30,India,"Mozilla/5.0 (Linux; Android 13; Nokia C32 Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",347,,bonds,2026-04-30T14:23:16.063+05:30,3.11.17,com.rudderlabs.javascript,22dba0c0-dcca-45b0-82e9-b9c4da87a925,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,davr,ip_f177729598,Unknown,/assets,IN,Javascript,ip_f177729598,Not received,2528,POSTGRES,2.075000047683716,Not received,Not received,Dharmastala,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,1,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,f3d292c2-297d-4c28-a4cd-34245183162b,Not received,Android,1777538911448.0,Chrome,Not received,Not received,,$direct,ip_f177729598,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets,Not received,477,,,,,True,True,True,True,,,,,,
RudderLabs JavaScript SDK,?type=bonds,1,Phone,https://www.gripinvest.in/assets?type=bonds,606876,Not received,asset_search_result_clicked,Maharashtra,npm,IPv4,4g,RCBUF260402,Not received,,360,no-context,Not received,Asia/Kolkata,2026-04-30T14:23:28.695+05:30,/assets/bonds,Not received,Reliance Jio Infocomm Limited,/assets,2026-04-30T14:30:29.991+05:30,$direct,en-US,820,2026-04-30T14:23:28.695+05:30,Not received,Not received,Not received,2026-04-30T14:23:28.03+05:30,India,"Mozilla/5.0 (Linux; Android 11; TECNO LE8 Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",360,,bonds,2026-04-30T14:23:28.03+05:30,3.11.17,com.rudderlabs.javascript,819a30f8-282a-4854-9873-64ffc067c5a4,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Uni,ip_436bfc8148,Unknown,/assets,IN,Javascript,ip_436bfc8148,Not received,2606,POSTGRES,3.0,Not received,Not received,Pune,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,3,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,f0aee5cd-8beb-4616-83bf-b7a58a18f47b,Not received,Android,1777539055224.0,Chrome,Not received,Not received,,$direct,ip_436bfc8148,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets?type=bonds,Not received,481,,,,,True,True,True,True,,,,,,
RudderLabs JavaScript SDK,?type=bonds,2,Phone,https://www.gripinvest.in/assets?type=bonds,1812739,PEM_30042026_M_Followup_Personalised_Bond_Bundle_RFQDone_NonIU_NewDomain,asset_search_result_clicked,Maharashtra,npm,IPv4,3g,RCBAC251204,Not received,www.google.com,360,no-context,Not received,Asia/Kolkata,2026-04-30T14:30:39.665+05:30,/assetdetails/best-capital-services-limited/ncd/rcbbc260302/2506,Not received,Reliance Jio Infocomm Limited,/assets,2026-04-30T15:00:16.39+05:30,https://www.google.com/,en-GB,780,2026-04-30T14:30:39.663+05:30,marketing,email,Not received,2026-04-30T14:30:38.651+05:30,India,"Mozilla/5.0 (Linux; Android 11; RMX1971) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.85 Mobile Safari/537.36",360,,bonds,2026-04-30T14:30:38.649+05:30,3.11.17,com.rudderlabs.javascript,cf2be5cb-6e66-4df1-b4c7-e473d31761b7,Website,1zPDwwVTM2IViEcrnPu1ijq5MB9,Arman,ip_88cf38af16,Unknown,/assets,IN,Javascript,ip_88cf38af16,Not received,2308,POSTGRES,3.0,Not received,Not received,Mumbai,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,8,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,2e485e05-7210-41b0-877e-d5fade05ebed,Not received,Android,1777539468187.0,Chrome,Not received,Not received,,$direct,ip_88cf38af16,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets?type=bonds,Not received,395,?utm_source=email&utm_medium=marketing&utm_campaign=PEM_30042026_M_Followup_Personalised_Bond_Bundle_RFQDone_NonIU_NewDomain,,,,True,True,False,False,,,,,,
RudderLabs JavaScript SDK,,0,Phone,https://www.gripinvest.in/assets,851852,18403652095,asset_search_result_clicked,Tamil Nadu,npm,IPv4,3g,RCBIC260301,Not received,,393,no-context,Not received,Asia/Kolkata,2026-04-30T14:52:20.328+05:30,/assets/bonds,Not received,Reliance Jio Infocomm Limited,/assets,2026-04-30T15:00:16.39+05:30,$direct,en-US,851,2026-04-30T14:52:20.325+05:30,cpc,google,Not received,2026-04-30T14:52:19.208+05:30,India,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",392,,bonds,2026-04-30T14:52:19.205+05:30,3.11.17,com.rudderlabs.javascript,c6b5edae-afc0-4fa4-8a4d-8be6b7c3dce9,Website,1zPDwwVTM2IViEcrnPu1ijq5MB9,Cqure,ip_809bae7807,Unknown,/assets,IN,Javascript,ip_809bae7807,Not received,2471,POSTGRES,2.75,CjwKCAjw-8vPBhBbEiwAoA39WgZuNH7iJSqeejbkX4B31zU_InetmiFqs_K5hOgKsJfR5_-EebH7RRoCrNwQAvD_BwE,Not received,Chennai,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,1,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,bdb974f9-844a-4c09-b146-846587097bdd,grip invest,Android,1777540643455.0,Chrome,Not received,Not received,www.gripinvest.in,https://www.gripinvest.in/?utm_source=google&utm_medium=cpc&utm_campaign=18403652095&utm_referrer=grip%20invest&gad_source=1&gad_campaignid=18403652095&gbraid=0AAAAACUmGAMIRAdWf3wetVGFt-FVvA7zx&gclid=CjwKCAjw-8vPBhBbEiwAoA39WgZuNH7iJSqeejbkX4B31zU_InetmiFqs_K5hOgKsJfR5_-EebH7RRoCrNwQAvD_BwE,ip_809bae7807,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets,Not received,767,?utm_source=google&utm_medium=cpc&utm_campaign=18403652095&utm_referrer=grip%20invest&gad_source=1&gad_campaignid=18403652095&gbraid=0AAAAACUmGAMIRAdWf3wetVGFt-FVvA7zx&gclid=CjwKCAjw-8vPBhBbEiwAoA39WgZuNH7iJSqeejbkX4B31zU_InetmiFqs_K5hOgKsJfR5_-EebH7RRoCrNwQAvD_BwE,,,,True,True,False,False,,,,,,
RudderLabs JavaScript SDK,,0,Phone,https://www.gripinvest.in/assets,1825260,Not received,asset_search_result_clicked,Tamil Nadu,npm,IPv4,4g,RCBBC260302,Not received,,427,no-context,Not received,Asia/Kolkata,2026-04-30T14:57:14.236+05:30,/user-kyc,Not received,Reliance Jio Infocomm Limited,/assets,2026-04-30T15:00:16.39+05:30,$direct,en-IN,949,2026-04-30T14:57:14.233+05:30,Not received,Not received,Not received,2026-04-30T14:57:13.77+05:30,India,"Mozilla/5.0 (Linux; Android 15; V2432 Build/AP3A.240905.015.A2_V000L1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",426,,bonds,2026-04-30T14:57:13.767+05:30,3.11.17,com.rudderlabs.javascript,9bc30dba-6fa9-42fd-91bf-afd6a45ac696,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Post ,ip_7102a6032d,Unknown,/assets,IN,Javascript,ip_7102a6032d,Not received,2506,POSTGRES,1.6875,Not received,Not received,Chennai,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,1,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,c0159f88-fdb3-42a4-a319-b7de2c74ee56,Not received,Android,1777540901476.0,Chrome,Not received,Not received,,$direct,ip_7102a6032d,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets,Not received,576,,,,,False,False,False,False,,,,,,
RudderLabs JavaScript SDK,?type=bonds,0,Phone,https://www.gripinvest.in/assets?type=bonds,1825278,Not received,asset_search_result_clicked,Karnataka,npm,IPv4,4g,RCBSBBK260301,Not received,,358,no-context,Not received,Asia/Kolkata,2026-04-30T15:00:28.837+05:30,/assetdetails/keertana/ncd/rcbkf260202/2446,Not received,National Internet Backbone,/assets,2026-04-30T15:30:32.382+05:30,$direct,en-US,791,2026-04-30T15:00:28.835+05:30,Not received,Not received,Not received,2026-04-30T15:00:22.634+05:30,India,"Mozilla/5.0 (Linux; Android 16; V2428 Build/BP2A.250605.031.A3_V000L1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",357,,bonds,2026-04-30T15:00:22.632+05:30,3.11.17,com.rudderlabs.javascript,3707d401-7d04-4937-a705-ebc14a5a9262,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,RBI Bonds,ip_81c7753259,Unknown,/assets,IN,Javascript,ip_81c7753259,Not received,2486,POSTGRES,3.0250000953674316,Not received,Not received,Bengaluru,asset_search_result_clicked,basket,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,1,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,95d0bf1f-de54-425b-b878-d21786826eae,Not received,Android,1777541329948.0,Chrome,Not received,Not received,,$direct,ip_81c7753259,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets?type=bonds,Not received,462,,,,,False,False,False,False,,,,,,
RudderLabs JavaScript SDK,,0,Phone,https://www.gripinvest.in/assets,1716826,Not received,asset_search_result_clicked,National Capital Territory of Delhi,npm,IPv4,4g,RCBCGL260201,Not received,,360,no-context,Not received,Asia/Kolkata,2026-04-30T15:12:49.733+05:30,/portfolio,Not received,Reliance Jio Infocomm Limited,/assets,2026-04-30T15:30:32.382+05:30,$direct,en-GB,800,2026-04-30T15:12:49.732+05:30,Not received,Not received,Not received,2026-04-30T15:12:49.385+05:30,India,"Mozilla/5.0 (Linux; Android 13; RMX3360 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",360,,bonds,2026-04-30T15:12:49.384+05:30,3.11.17,com.rudderlabs.javascript,929a9e78-e334-4f85-af46-4129f0e92c6f,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Capri,ip_deace4b4b3,Unknown,/assets,IN,Javascript,ip_deace4b4b3,Not received,2422,POSTGRES,3.0,Not received,Not received,New Delhi,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,5,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,5a31262f-1237-443a-b401-206fd683f447,Not received,Android,1777542107084.0,Chrome,Not received,Not received,,$direct,ip_deace4b4b3,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets,Not received,472,?filter=0.25%25extra&utm_source=app&utm_medium=marketing&utm_campaign=PApp_24042026_A_ExtraYTM_Deal_Bond_Bundle_Reg_IU_Sticky,,,,True,True,True,True,,,,,,
