context_library_name,context_page_search,result_position,device_type,context_page_url,user_id,campaign,event,region,context_app_install_type,version,network_type,clicked_asset_name,device,context_page_initial_referring_domain,context_screen_width,widget_id,adgroup,timezone,received_at,referrer_page,placement,isp,page,uuid_ts,context_page_initial_referrer,context_locale,context_screen_height,timestamp,medium,source,fbclid,sent_at,country,context_user_agent,context_screen_inner_width,exp_version,active_tab,original_timestamp,context_app_version,context_app_namespace,anonymous_id,application,context_destination_id,query_text,ip_address,component_name,context_page_path,country_code,context_source_type,context_ip,term,clicked_asset_id,context_destination_type,context_screen_density,gclid,name,city,event_text,clicked_asset_type,component_position,context_library_version,context_app_name,channel,context_timezone,results_count,device_orientation,context_source_id,id,referrer,os,context_session_id,browser,creative,content,context_page_referring_domain,context_page_referrer,context_request_ip,context_page_title,context_page_tab_url,adset,context_screen_inner_height,utm_search,gc_id,external_user_id,gc_name,obpp_kyc_status,context_traits_obpp_kyc_status,context_traits_investment_status,investment_status,context_traits_gc_id,context_traits_external_user_id,context_traits_gc_name,context_campaign_name,context_campaign_source,context_campaign_medium
RudderLabs JavaScript SDK,,1,Phone,https://www.gripinvest.in/assets,1793119,Not received,asset_search_result_clicked,National Capital Territory of Delhi,npm,IPv4,4g,RCBTB260407,Not received,,393,no-context,Not received,Asia/Kolkata,2026-04-24T08:31:23.623+05:30,/assets/bonds,Not received,Reliance Jio Infocomm Limited,/assets,2026-04-24T09:00:14.935+05:30,$direct,en-IN,873,2026-04-24T08:31:23.621+05:30,Not received,Not received,Not received,2026-04-24T08:31:22.981+05:30,India,"Mozilla/5.0 (Linux; Android 13; V2025 Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",392,,bonds,2026-04-24T08:31:22.979+05:30,3.11.17,com.rudderlabs.javascript,5778f3ac-aed9-4629-92b5-78cfba6644b3,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Rbi,ip_453934281e,Unknown,/assets,IN,Javascript,ip_453934281e,Not received,2555,POSTGRES,2.75,Not received,Not received,New Delhi,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,2,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,0503e43f-de34-471f-a45a-94b81ca5c382,Not received,Android,1776996797928.0,Chrome,Not received,Not received,,$direct,ip_453934281e,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets,Not received,512,?utm_source=app&utm_medium=marketing&utm_campaign=PApp_20042026_E_Launch_Deal_Bond_Mufin_Reg_FTI,,,,True,True,False,False,,,,,,
RudderLabs JavaScript SDK,,0,Phone,https://www.gripinvest.in/assets,1791224,Not received,asset_search_result_clicked,Rajasthan,npm,IPv4,4g,RCBMFN260401,Not received,,360,no-context,Not received,Asia/Kolkata,2026-04-24T08:31:40.781+05:30,/discover,Not received,Atria Convergence Technologies Pvt. Ltd. Broadband Internet Service Provider INDIA,/assets,2026-04-24T09:00:14.935+05:30,$direct,en-IN,800,2026-04-24T08:31:40.779+05:30,Not received,Not received,Not received,2026-04-24T08:31:39.639+05:30,India,"Mozilla/5.0 (Linux; Android 16; CPH2729 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.178 Mobile Safari/537.36",360,,bonds,2026-04-24T08:31:39.637+05:30,3.11.17,com.rudderlabs.javascript,bb8192b9-4ae4-4cda-9e3d-d938355479bd,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Mifin,ip_de87bd18e7,Unknown,/assets,IN,Javascript,ip_de87bd18e7,Not received,2564,POSTGRES,3.0,Not received,Not received,Jaipur,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,7,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,d5a19d0e-7ba5-4169-b126-03918d0a23d5,Not received,Android,1776998669484.0,Chrome,Not received,Not received,,$direct,ip_de87bd18e7,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets,Not received,501,?filter=selling-fast&sort=ytm_desc&utm_source=app&utm_medium=marketing&utm_campaign=PApp_23042026_A_Followup_Deal_Bond_Bundle_Reg_IU,,,,True,True,True,True,,,,,,
RudderLabs JavaScript SDK,?type=bonds,0,Phone,https://www.gripinvest.in/assets?type=bonds,1340726,Not received,asset_search_result_clicked,Karnataka,npm,IPv4,4g,RCBEDW260404,Not received,,412,no-context,Not received,Asia/Kolkata,2026-04-24T09:38:50.634+05:30,/discover,Not received,Bharti Airtel Ltd. AS for GPRS Service,/assets,2026-04-24T10:00:09.097+05:30,$direct,en-US,892,2026-04-24T09:38:50.632+05:30,Not received,Not received,Not received,2026-04-24T09:38:49.009+05:30,India,"Mozilla/5.0 (Linux; Android 16; SM-A5460 Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",411,,bonds,2026-04-24T09:38:49.007+05:30,3.11.17,com.rudderlabs.javascript,bbcdab9e-74da-414d-9894-a48e792178a8,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Edelweiss,ip_1c612810b6,Unknown,/assets,IN,Javascript,ip_1c612810b6,Not received,2582,POSTGRES,2.625,Not received,Not received,Bengaluru,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,1,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,f33835a5-c218-435d-aa23-303d8ff4e3df,Not received,Android,1777003676352.0,Chrome,Not received,Not received,,$direct,ip_1c612810b6,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets?type=bonds,Not received,500,,,,,True,True,False,False,,,,,,
RudderLabs JavaScript SDK,?type=bonds,0,Phone,https://www.gripinvest.in/assets?type=bonds,185555,Not received,asset_search_result_clicked,Karnataka,npm,IPv4,4g,RCBAP260201,Not received,,393,no-context,Not received,Asia/Kolkata,2026-04-24T10:09:47.342+05:30,/discover,Not received,Bharti Airtel Ltd. AS for GPRS Service,/assets,2026-04-24T10:30:22.767+05:30,$direct,en-IN,895,2026-04-24T10:09:47.34+05:30,Not received,Not received,Not received,2026-04-24T10:09:46.73+05:30,India,"Mozilla/5.0 (Linux; Android 15; 23076RN4BI Build/AQ3A.240912.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.178 Mobile Safari/537.36",392,,bonds,2026-04-24T10:09:46.728+05:30,3.11.17,com.rudderlabs.javascript,66097c43-f7b8-4e09-af57-f2f12d84ab5f,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Ap stat,ip_087b98d2d1,Unknown,/assets,IN,Javascript,ip_087b98d2d1,Not received,2434,POSTGRES,2.75,Not received,Not received,Bengaluru,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,1,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,40cac89e-cdc8-4dff-849c-c5d1398d1e2e,Not received,Android,1777003977067.0,Chrome,Not received,Not received,api.cashfree.com,https://api.cashfree.com/,ip_087b98d2d1,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets?type=bonds,Not received,592,?utm_source=app&utm_medium=marketing&utm_campaign=PApp_17042026_M_Followup_Deal_Bond_Unigold_Reg_IU_LOTW_Sticky,,,,True,True,True,True,,,,,,
RudderLabs JavaScript SDK,,1,Phone,https://www.gripinvest.in/assets,1784398,Not received,asset_search_result_clicked,Karnataka,npm,IPv4,Unknown,RCBSBBK260301,Not received,,390,no-context,Not received,Asia/Kolkata,2026-04-24T10:22:59.118+05:30,/assets/bonds,Not received,"Bharti Airtel Ltd., Telemedia Services",/assets,2026-04-24T10:30:22.767+05:30,$direct,en-IN,844,2026-04-24T10:22:59.116+05:30,Not received,Not received,Not received,2026-04-24T10:22:58.939+05:30,India,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",390,,bonds,2026-04-24T10:22:58.937+05:30,3.11.17,com.rudderlabs.javascript,e1d11cd0-aa33-4d76-88fa-84e52cd09331,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Banks,ip_e0f2b584a7,Unknown,/assets,IN,Javascript,ip_e0f2b584a7,Not received,2486,POSTGRES,3.0,Not received,Not received,Bengaluru,asset_search_result_clicked,basket,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,0,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,2794143f-0b28-4824-a076-80ae25186aad,Not received,iOS,1777006280455.0,Unknown,Not received,Not received,,$direct,ip_e0f2b584a7,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets,Not received,785,?filter=0.25%25extra&sort=ytm_desc&utm_source=whatsapp&utm_medium=marketing&utm_campaign=PWA_24042026_M_Snapshot_ExtraYTM_Bond_Bundle_RFQDone_IU_Utility_Karix,,,,True,True,True,True,,,,,,
RudderLabs JavaScript SDK,,0,Phone,https://www.gripinvest.in/assets,1188907,Not received,asset_search_result_clicked,Jharkhand,npm,IPv4,4g,RCBDAR260401,Not received,,393,no-context,Not received,Asia/Kolkata,2026-04-24T10:23:16.698+05:30,/portfolio,Not received,Reliance Jio Infocomm Limited,/assets,2026-04-24T10:30:22.767+05:30,$direct,en-US,873,2026-04-24T10:23:16.696+05:30,Not received,Not received,Not received,2026-04-24T10:23:15.628+05:30,India,"Mozilla/5.0 (Linux; Android 15; V2303 Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",392,,bonds,2026-04-24T10:23:15.626+05:30,3.11.17,com.rudderlabs.javascript,a73d545c-67da-44bf-81d9-ca1a6d3c8052,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Vedi,ip_a1618921d8,Unknown,/assets,IN,Javascript,ip_a1618921d8,Not received,2528,POSTGRES,2.75,Not received,Not received,Dhanbad,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,1,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,c864327c-25c1-467d-b3c7-932cee227eab,Not received,Android,1777006313751.0,Chrome,Not received,Not received,,$direct,ip_a1618921d8,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets,Not received,544,,,,,True,True,True,True,,,,,,
RudderLabs JavaScript SDK,?type=bonds,0,Phone,https://www.gripinvest.in/assets?type=bonds,1811545,Not received,asset_search_result_clicked,Maharashtra,npm,IPv4,4g,RCBRF260201,Not received,,384,no-context,Not received,Asia/Kolkata,2026-04-24T10:38:34.33+05:30,/user-kyc,Not received,Reliance Jio Infocomm Limited,/assets,2026-04-24T11:00:32.922+05:30,$direct,en-IN,832,2026-04-24T10:38:34.329+05:30,Not received,Not received,Not received,2026-04-24T10:38:34.152+05:30,India,"Mozilla/5.0 (Linux; Android 15; SM-A166P Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",384,,bonds,2026-04-24T10:38:34.151+05:30,3.11.17,com.rudderlabs.javascript,63f3d018-e0f6-42c6-83c0-e749fff3f6bc,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Defence,ip_90b82f3b1e,Unknown,/assets,IN,Javascript,ip_90b82f3b1e,Not received,2394,POSTGRES,2.8125,Not received,Not received,Mumbai,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,1,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,9121e423-bb64-4fe6-8dd2-b0d6553421a0,Not received,Android,1777006159869.0,Chrome,Not received,Not received,app.digio.in,https://app.digio.in/,ip_90b82f3b1e,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets?type=bonds,Not received,531,,,,,True,True,False,False,,,,,,
RudderLabs JavaScript SDK,,0,Phone,https://www.gripinvest.in/assets,1811606,23720248777,asset_search_result_clicked,Maharashtra,npm,IPv4,4g,RGSEC251204,Not received,,412,no-context,Not received,Asia/Kolkata,2026-04-24T10:45:25.9+05:30,/discover,Not received,Reliance Jio Infocomm Limited,/assets,2026-04-24T11:00:32.922+05:30,$direct,en-US,915,2026-04-24T10:45:25.896+05:30,cpc,google,Not received,2026-04-24T10:45:24.525+05:30,India,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",411,,bonds,2026-04-24T10:45:24.521+05:30,3.11.17,com.rudderlabs.javascript,0f4a6e35-3ccc-40b3-b749-f4035968549e,Website,1zPDwwVTM2IViEcrnPu1ijq5MB9,Loan,ip_2e63c0097b,Unknown,/assets,IN,Javascript,ip_2e63c0097b,Not received,2312,POSTGRES,2.625,CjwKCAjwhqfPBhBWEiwAZo196meecNHqDO2AtKhuI02KGr8eU2tMQUnlccKv0PMF0sWuJL3SixMxfRoCPQgQAvD_BwE,Not received,Mumbai,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,7,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,400a6865-f7e4-47ec-af79-df32f1478dc7,Not received,Android,1777007588962.0,Chrome,Not received,Not received,www.gripinvest.in,https://www.gripinvest.in/?utm_source=google&utm_medium=cpc&utm_campaign=23720248777&utm_referrer=&gad_source=5&gad_campaignid=23720255896&gclid=CjwKCAjwhqfPBhBWEiwAZo196meecNHqDO2AtKhuI02KGr8eU2tMQUnlccKv0PMF0sWuJL3SixMxfRoCPQgQAvD_BwE,ip_2e63c0097b,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets,Not received,801,?utm_source=google&utm_medium=cpc&utm_campaign=23720248777&utm_referrer=&gad_source=5&gad_campaignid=23720255896&gclid=CjwKCAjwhqfPBhBWEiwAZo196meecNHqDO2AtKhuI02KGr8eU2tMQUnlccKv0PMF0sWuJL3SixMxfRoCPQgQAvD_BwE,,,,False,False,False,False,,,,,,
RudderLabs JavaScript SDK,?type=sdi,0,Phone,https://www.gripinvest.in/assets?type=sdi,1810814,Not received,asset_search_result_clicked,Maharashtra,npm,IPv4,4g,RCBDAR260401,Not received,,360,no-context,Not received,Asia/Kolkata,2026-04-24T10:48:25.903+05:30,/referral,Not received,"Bharti Airtel Ltd., Telemedia Services",/assets,2026-04-24T11:00:32.922+05:30,$direct,en-IN,780,2026-04-24T10:48:25.902+05:30,Not received,Not received,Not received,2026-04-24T10:48:25.488+05:30,India,"Mozilla/5.0 (Linux; Android 16; SM-A346E Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.177 Mobile Safari/537.36",360,,sdi,2026-04-24T10:48:25.487+05:30,3.11.17,com.rudderlabs.javascript,3236fb0a-e5a1-40b2-a56f-01b69ee082e7,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Credit card ,ip_9399f2b55e,Unknown,/assets,IN,Javascript,ip_9399f2b55e,Not received,2528,POSTGRES,3.0,Not received,Not received,Pune,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,1,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,65bc2ce2-ddda-468f-ac81-d39015debda7,Not received,Android,1777007495130.0,Chrome,Not received,Not received,,$direct,ip_9399f2b55e,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets?type=sdi,Not received,479,,,,,False,False,False,False,,,,,,
RudderLabs JavaScript SDK,,0,Phone,https://www.gripinvest.in/assets,1408140,Not received,asset_search_result_clicked,Karnataka,npm,IPv4,4g,RCBMFN260401,Not received,,384,no-context,Not received,Asia/Kolkata,2026-04-24T10:49:31.104+05:30,/discover,Not received,Sri Lakshmi Networks Private Limited,/assets,2026-04-24T11:00:32.922+05:30,$direct,en-IN,832,2026-04-24T10:49:31.103+05:30,Not received,Not received,Not received,2026-04-24T10:49:30.71+05:30,India,"Mozilla/5.0 (Linux; Android 16; SM-S911B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.177 Mobile Safari/537.36",384,,bonds,2026-04-24T10:49:30.709+05:30,3.11.17,com.rudderlabs.javascript,9a9bdd09-18dc-4d4b-a028-585428ee03b2,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Mufin,ip_be87052d43,Unknown,/assets,IN,Javascript,ip_be87052d43,Not received,2564,POSTGRES,2.8125,Not received,Not received,Anekal,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,7,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,ea61bd60-0001-4629-9db6-fb9d355f2cca,Not received,Android,1777007869613.0,Chrome,Not received,Not received,,$direct,ip_be87052d43,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets,Not received,473,,,,,True,True,True,True,,,,,,
RudderLabs JavaScript SDK,?type=bonds,0,Phone,https://www.gripinvest.in/assets?type=bonds,1732898,Not received,asset_search_result_clicked,Gujarat,npm,IPv4,4g,RCBAA260201,Not received,www.gripinvest.in,393,no-context,Not received,Asia/Kolkata,2026-04-24T10:58:51.685+05:30,/user-kyc,Not received,"Bharti Airtel Ltd., Telemedia Services",/assets,2026-04-24T11:00:32.922+05:30,https://www.gripinvest.in/n/assetdetails/-motilal-oswahttps:/www.gripinvest.in/assetdetails/-motilal-oswal-/ncd/rcbmo251002/2088l-/ncd/rcbmo251002/2088,en-IN,873,2026-04-24T10:58:51.683+05:30,Not received,Not received,Not received,2026-04-24T10:58:51.238+05:30,India,"Mozilla/5.0 (Linux; Android 12; Redmi Note 9 Pro Max Build/SKQ1.211019.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",392,,bonds,2026-04-24T10:58:51.236+05:30,3.11.17,com.rudderlabs.javascript,4b3e9367-d575-48b2-a6bc-fe8947d4f41c,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Ada,ip_ac6f79922e,Unknown,/assets,IN,Javascript,ip_ac6f79922e,Not received,2431,POSTGRES,2.75,Not received,Not received,Ahmedabad,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,3,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,ec0c5d00-4c77-4dfc-aede-259887db23f0,Not received,Android,1777008509176.0,Chrome,Not received,Not received,,$direct,ip_ac6f79922e,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets?type=bonds,Not received,546,?utm_source=app&utm_medium=marketing&utm_campaign=PApp_21042026_E_Followup_Deal_Bond_DAR_Reg_All,,,,True,True,False,False,,,,,,
RudderLabs JavaScript SDK,,0,Phone,https://www.gripinvest.in/assets,1030641,Not received,asset_search_result_clicked,Karnataka,npm,IPv4,4g,RCBBC260301,Not received,,360,no-context,Not received,Asia/Kolkata,2026-04-24T11:21:55.015+05:30,/discover,Not received,Bharti Airtel Ltd. AS for GPRS Service,/assets,2026-04-24T11:30:12.893+05:30,$direct,en-GB,804,2026-04-24T11:21:55.014+05:30,Not received,Not received,Not received,2026-04-24T11:21:55.122+05:30,India,"Mozilla/5.0 (Linux; Android 14; CPH2381 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",360,,bonds,2026-04-24T11:21:55.121+05:30,3.11.17,com.rudderlabs.javascript,2091c197-4bfd-4a35-84b8-40449a3c500b,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Western c,ip_eb96fa12e9,Unknown,/assets,IN,Javascript,ip_eb96fa12e9,Not received,2505,POSTGRES,3.0,Not received,Not received,Bengaluru,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,1,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,68428f19-eb9a-4ee4-91c9-f8832b3e4957,Not received,Android,1777008095280.0,Chrome,Not received,Not received,,$direct,ip_eb96fa12e9,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets,Not received,533,,,,,True,True,True,True,,,,,,
RudderLabs JavaScript SDK,,0,Phone,https://www.gripinvest.in/assets,1030641,Not received,asset_search_result_clicked,Karnataka,npm,IPv4,4g,RCBBC260301,Not received,,360,no-context,Not received,Asia/Kolkata,2026-04-24T11:22:28.856+05:30,/assetdetails/best-capital-services-limited/ncd/rcbbc260301/2505,Not received,Bharti Airtel Ltd. AS for GPRS Service,/assets,2026-04-24T11:30:12.893+05:30,$direct,en-GB,804,2026-04-24T11:22:28.855+05:30,Not received,Not received,Not received,2026-04-24T11:22:29.157+05:30,India,"Mozilla/5.0 (Linux; Android 14; CPH2381 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",360,,bonds,2026-04-24T11:22:29.156+05:30,3.11.17,com.rudderlabs.javascript,2091c197-4bfd-4a35-84b8-40449a3c500b,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Western capital ,ip_eb96fa12e9,Unknown,/assets,IN,Javascript,ip_eb96fa12e9,Not received,2505,POSTGRES,3.0,Not received,Not received,Bengaluru,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,2,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,b36074ad-814d-4c46-8406-7d5b9cad1010,Not received,Android,1777008095280.0,Chrome,Not received,Not received,,$direct,ip_eb96fa12e9,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets,Not received,533,,,,,True,True,True,True,,,,,,
RudderLabs JavaScript SDK,,0,Phone,https://www.gripinvest.in/assets,1772122,Not received,asset_search_result_clicked,Karnataka,npm,IPv4,4g,RCBEDW260406,Not received,,360,no-context,Not received,Asia/Kolkata,2026-04-24T11:27:30.61+05:30,/portfolio,Not received,Reliance Jio Infocomm Limited,/assets,2026-04-24T11:30:12.893+05:30,$direct,en-GB,800,2026-04-24T11:27:30.608+05:30,Not received,Not received,Not received,2026-04-24T11:27:29.37+05:30,India,"Mozilla/5.0 (Linux; Android 15; CPH2467 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.178 Mobile Safari/537.36",360,,bonds,2026-04-24T11:27:29.368+05:30,3.11.17,com.rudderlabs.javascript,0774dbe6-ded2-42fa-b79f-d93e5db0fb6d,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Edd,ip_43400fd338,Unknown,/assets,IN,Javascript,ip_43400fd338,Not received,2586,POSTGRES,3.0,Not received,Not received,Bengaluru,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,1,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,bb882e96-33a7-44c7-8d56-63aea178d3d6,Not received,Android,1777009677147.0,Chrome,Not received,Not received,,$direct,ip_43400fd338,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets,Not received,501,?filter=gold-bonds&sort=ytm_desc&utm_source=app&utm_medium=marketing&utm_campaign=PApp_20042026_M_Followup_Deal_Bond_Bundle_Reg_All_timerSticky,,,,True,True,True,True,,,,,,
RudderLabs JavaScript SDK,,0,Phone,https://www.gripinvest.in/assets,1772122,Not received,asset_search_result_clicked,Karnataka,npm,IPv4,4g,RCBEDW260406,Not received,,360,no-context,Not received,Asia/Kolkata,2026-04-24T11:28:25.278+05:30,/assets/bonds,Not received,Reliance Jio Infocomm Limited,/assets,2026-04-24T11:30:12.893+05:30,$direct,en-GB,800,2026-04-24T11:28:25.277+05:30,Not received,Not received,Not received,2026-04-24T11:28:24.036+05:30,India,"Mozilla/5.0 (Linux; Android 15; CPH2467 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.178 Mobile Safari/537.36",360,,bonds,2026-04-24T11:28:24.035+05:30,3.11.17,com.rudderlabs.javascript,0774dbe6-ded2-42fa-b79f-d93e5db0fb6d,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Edd,ip_43400fd338,Unknown,/assets,IN,Javascript,ip_43400fd338,Not received,2586,POSTGRES,3.0,Not received,Not received,Bengaluru,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,1,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,ec9f05c6-24af-43a7-9e0e-96766549742e,Not received,Android,1777009677147.0,Chrome,Not received,Not received,,$direct,ip_43400fd338,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets,Not received,501,?filter=gold-bonds&sort=ytm_desc&utm_source=app&utm_medium=marketing&utm_campaign=PApp_20042026_M_Followup_Deal_Bond_Bundle_Reg_All_timerSticky,,,,True,True,True,True,,,,,,
RudderLabs JavaScript SDK,,0,Phone,https://www.gripinvest.in/assets,865972,Not received,asset_search_result_clicked,Gujarat,npm,IPv4,4g,RCBLK260401,Not received,,393,no-context,Not received,Asia/Kolkata,2026-04-24T11:57:10.46+05:30,/discover,Not received,Reliance Jio Infocomm Limited,/assets,2026-04-24T12:00:29.282+05:30,$direct,en-US,873,2026-04-24T11:57:10.459+05:30,Not received,Not received,Not received,2026-04-24T11:57:09.49+05:30,India,"Mozilla/5.0 (Linux; Android 14; I2202 Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",392,,bonds,2026-04-24T11:57:09.489+05:30,3.11.17,com.rudderlabs.javascript,4c0c1318-73f7-479e-bb60-b1ef2adf914a,Mobile App,1zPDwwVTM2IViEcrnPu1ijq5MB9,Lend,ip_a2d6247a5f,Unknown,/assets,IN,Javascript,ip_a2d6247a5f,Not received,2581,POSTGRES,2.75,Not received,Not received,Ahmedabad,asset_search_result_clicked,bonds,0,3.11.17,RudderLabs JavaScript SDK,web,GMT+0530,2,Portrait,1zPBioi9zJvy4kIey0DcD3upWe6,83ca548e-ff1f-4123-b4e7-b8406f88f420,Not received,Android,1777012003507.0,Chrome,Not received,Not received,,$direct,ip_a2d6247a5f,Invest in non-market linked investment opportunities,https://www.gripinvest.in/assets,Not received,574,,,,,True,True,True,True,,,,,,
