timestamp,context_session_id,user_id,asset_id,asset_name,item_position,suggestion_type,suggestion_count,active_tab
2026-04-10T08:44:06.565+05:30,1775790029170,1775575,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-10T08:49:26.722+05:30,1775790208025,1775581,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-10T09:41:41.791+05:30,1775794170359,920772,2290,Akara Capitals May'27,3,top_ytm,3,highyieldfd
2026-04-10T09:44:23.978+05:30,1775794267902,1214990,2546,Vedika Feb'27,2,top_ytm,3,bonds
2026-04-10T09:50:04.143+05:30,1775791620521,1775617,2541,Regency Fincorp June'27,3,top_ytm,3,bonds
2026-04-10T10:15:00.237+05:30,1775795578499,1769923,2528,DAR Credit Sep'28,1,top_ytm,3,bonds
2026-04-10T12:47:58.244+05:30,1775804730226,1776318,2506,Best Capital Mar'29,1,top_ytm,3,highyieldfd
2026-04-10T13:16:52.794+05:30,1775804609192,1776312,2535,Ultra High Yield Basket Jan'28,3,top_ytm,3,bonds
2026-04-10T13:58:15.888+05:30,1775809613524,1776559,2547,DAR Credit Sep'28,3,top_ytm,3,bonds
2026-04-10T13:59:07.357+05:30,1775809613524,1776559,2547,DAR Credit Sep'28,3,top_ytm,3,bonds
2026-04-10T14:01:33.442+05:30,1775809789208,1018346,2528,DAR Credit Sep'28,1,top_ytm,3,bonds
2026-04-10T17:58:07.094+05:30,1775824058795,1757770,2547,DAR Credit Sep'28,3,top_ytm,3,bonds
2026-04-10T18:16:57.394+05:30,1775822400586,1776995,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-10T18:40:36.381+05:30,1775826279696,673165,2528,DAR Credit Sep'28,1,top_ytm,3,bonds
2026-04-10T22:24:01.731+05:30,1775839865525,1777508,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-10T22:35:12.241+05:30,1775840650325,1772249,2528,DAR Credit Sep'28,1,top_ytm,3,bonds
2026-04-11T08:42:45.934+05:30,1775877059882,1248459,2528,DAR Credit Sep'28,1,top_ytm,3,bonds
2026-04-11T11:06:37.182+05:30,1775885762843,1086082,2528,DAR Credit Sep'28,1,top_ytm,3,bonds
2026-04-11T12:47:06.725+05:30,1775891410817,1778686,2506,Best Capital Mar'29,1,top_ytm,3,sdi
2026-04-11T13:35:46.672+05:30,1775894445654,1779014,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-11T13:48:05.927+05:30,1775894445654,1779014,2456,Unifinz Capital May'27,2,top_ytm,3,bonds
2026-04-11T20:11:06.963+05:30,1775917825413,1628674,2528,DAR Credit Sep'28,1,top_ytm,3,bonds
2026-04-11T22:28:00.979+05:30,1775926652588,1670297,2528,DAR Credit Sep'28,1,top_ytm,3,bonds
2026-04-12T01:16:53.04+05:30,1775934295678,1780402,2505,Best Capital Mar'29,2,top_ytm,3,bonds
2026-04-12T01:48:24.743+05:30,1775938456096,1780465,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-12T04:15:12.854+05:30,1775945975716,1780534,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-12T04:23:52.42+05:30,1775947527396,1780543,2456,Unifinz Capital May'27,2,top_ytm,3,bonds
2026-04-12T05:24:55.438+05:30,1775951525559,1278750,2528,DAR Credit Sep'28,1,top_ytm,3,bonds
2026-04-12T07:59:58.813+05:30,1775960084284,1780691,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-12T08:45:30.717+05:30,1775963166861,1308512,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-12T10:35:22.939+05:30,1775970272485,1248656,2535,Ultra High Yield Basket Jan'28,3,top_ytm,3,bonds
2026-04-12T12:27:25.191+05:30,1775976807299,1274010,2438,Navi Finserv Ltd Mar'27,2,top_ytm,3,bonds
2026-04-12T13:29:35.5+05:30,1775979806710,1781582,2505,Best Capital Mar'29,2,top_ytm,3,bonds
2026-04-12T14:30:47.376+05:30,1775983703821,1773726,2528,DAR Credit Sep'28,1,top_ytm,3,bonds
2026-04-12T20:28:35.43+05:30,1776005497677,1763808,2506,Best Capital Mar'29,1,top_ytm,3,sdi
2026-04-12T20:30:04.526+05:30,1776005497677,1763808,2535,Ultra High Yield Basket Jan'28,3,top_ytm,3,sdi
2026-04-12T22:30:08.163+05:30,1776013181023,152852,2505,Best Capital Mar'29,2,top_ytm,3,sdi
2026-04-12T23:35:00.505+05:30,1776016103628,1776246,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-12T23:35:15.371+05:30,1776016103628,1776246,2535,Ultra High Yield Basket Jan'28,3,top_ytm,3,bonds
2026-04-13T01:28:26.853+05:30,1776023085678,1673648,2535,Ultra High Yield Basket Jan'28,3,top_ytm,3,bonds
2026-04-13T05:52:54.074+05:30,1776038325729,1783135,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-13T09:42:50.472+05:30,1776052229060,1783344,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-13T10:13:26.821+05:30,1776052229060,1783344,2506,Best Capital Mar'29,1,top_ytm,3,highyieldfd
2026-04-13T10:13:33.201+05:30,1776052229060,1783344,2506,Best Capital Mar'29,1,top_ytm,3,highyieldfd
2026-04-13T11:54:37.598+05:30,1776061114273,967768,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-13T13:12:48.751+05:30,1776065694300,1649297,2528,DAR Credit Sep'28,1,top_ytm,3,bonds
2026-04-13T15:03:48.591+05:30,1776072813588,1606055,2528,DAR Credit Sep'28,1,top_ytm,3,bonds
2026-04-13T15:59:53.286+05:30,1776075886264,1784218,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-13T16:37:57.627+05:30,1776078073124,1746352,2535,Ultra High Yield Basket Jan'28,3,top_ytm,3,bonds
2026-04-13T18:27:18.212+05:30,1776085036069,1571026,2505,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-13T18:27:23.42+05:30,1776085036069,1571026,2505,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-13T18:27:23.423+05:30,1776085036069,1571026,2505,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-13T18:27:23.425+05:30,1776085036069,1571026,2505,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-13T18:27:23.428+05:30,1776085036069,1571026,2505,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-13T21:19:20.046+05:30,1776094752485,825721,2505,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-13T21:20:05.573+05:30,1776094752485,825721,2528,DAR Credit Sep'28,2,top_ytm,3,bonds
2026-04-14T01:26:34.855+05:30,1776105477803,1785064,2505,Best Capital Mar'29,1,top_ytm,3,highyieldfd
2026-04-14T10:42:53.166+05:30,1776142883895,1577086,2197,Lucina Jan'29,1,top_ytm,3,bonds
2026-04-14T11:09:01.022+05:30,1776145039293,1334218,2505,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-14T12:34:04.648+05:30,1776149726497,1783502,2456,Unifinz Capital May'27,3,top_ytm,3,highyieldfd
2026-04-14T12:49:21.762+05:30,1776150865682,1602774,2535,Ultra High Yield Basket Jan'28,3,top_ytm,3,bonds
2026-04-14T12:50:56.256+05:30,1776150748001,1785999,2254,Akara Capitals May'27,2,top_ytm,3,bonds
2026-04-14T12:56:47.391+05:30,1776149851787,976873,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-14T13:28:38.19+05:30,1776153246093,1786079,2505,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-14T14:01:51.963+05:30,1776155448512,1786155,2254,Akara Capitals May'27,2,top_ytm,3,highyieldfd
2026-04-14T14:37:48.679+05:30,1776157607148,1786048,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-14T14:51:15.738+05:30,1776158388051,1786259,2254,Akara Capitals May'27,2,top_ytm,3,bonds
2026-04-14T14:51:29.435+05:30,1776158243488,1416963,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-14T14:51:31.553+05:30,1776158243488,1416963,2254,Akara Capitals May'27,2,top_ytm,3,bonds
2026-04-14T14:51:32.353+05:30,1776158243488,1416963,2254,Akara Capitals May'27,2,top_ytm,3,bonds
2026-04-14T15:07:59.764+05:30,1776158388051,1786259,2254,Akara Capitals May'27,2,top_ytm,3,bonds
2026-04-14T15:50:25.312+05:30,1776161208395,672446,2505,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-14T16:28:04.71+05:30,1776163991116,1510917,2254,Akara Capitals May'27,2,top_ytm,3,bonds
2026-04-14T17:05:21.831+05:30,1776165412531,1786508,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-14T17:53:38.508+05:30,1776169398049,1089061,2539,Indel Money April'28,2,top_ytm,3,baskets
2026-04-14T20:12:13.68+05:30,1776177600977,1641535,2505,Best Capital Mar'29,1,top_ytm,3,sdi
2026-04-14T20:12:51.094+05:30,1776177600977,1641535,2535,Ultra High Yield Basket Jan'28,3,top_ytm,3,sdi
2026-04-14T20:45:45.318+05:30,1776179687571,1786909,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-14T21:07:49.694+05:30,1776179838414,1786912,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-14T22:27:33.459+05:30,1776185772180,944187,2528,DAR Credit Sep'28,2,top_ytm,3,bonds
2026-04-15T00:45:55.895+05:30,1776193670939,1787277,2254,Akara Capitals May'27,2,top_ytm,3,highyieldfd
2026-04-15T00:46:17.24+05:30,1776193670939,1787277,2528,DAR Credit Sep'28,3,top_ytm,3,highyieldfd
2026-04-15T00:46:57.373+05:30,1776193670939,1787277,2254,Akara Capitals May'27,2,top_ytm,3,highyieldfd
2026-04-15T05:43:42.36+05:30,1776210180221,1787419,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-15T08:09:59.198+05:30,1776219563811,1787277,2528,DAR Credit Sep'28,3,top_ytm,3,bonds
2026-04-15T08:10:26.995+05:30,1776219563811,1787277,2254,Akara Capitals May'27,2,top_ytm,3,bonds
2026-04-15T10:43:20.852+05:30,1776229595468,783941,2505,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-15T10:51:34.284+05:30,1776225496554,957572,2254,Akara Capitals May'27,2,top_ytm,3,bonds
2026-04-15T11:23:14.145+05:30,1776228638158,1785497,2254,Akara Capitals May'27,2,top_ytm,3,sdi
2026-04-15T11:23:25.656+05:30,1776232355523,1712901,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-15T14:33:59.772+05:30,1776242828726,912538,2505,Best Capital Mar'29,1,top_ytm,3,highyieldfd
2026-04-15T16:11:52.74+05:30,1776248902071,1383109,2445,Keertana Finserv Oct'28,2,top_ytm,3,bonds
2026-04-15T18:34:16.831+05:30,1776258250032,1774840,2254,Akara Capitals May'27,2,top_ytm,3,bonds
2026-04-15T18:39:55.713+05:30,1776258250032,1774840,2254,Akara Capitals May'27,2,top_ytm,3,bonds
2026-04-15T18:41:02.126+05:30,1776258041220,1789044,2505,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-15T19:03:24.288+05:30,1776259191093,1712901,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-15T20:34:53.57+05:30,1776264581748,1789187,2254,Akara Capitals May'27,2,top_ytm,3,bonds
2026-04-15T20:50:12.32+05:30,1776265516908,1340348,2412,Akme Dec'28,1,top_ytm,3,baskets
2026-04-15T20:51:03.944+05:30,1776266368109,1675920,2254,Akara Capitals May'27,2,top_ytm,3,bonds
2026-04-15T23:33:27.202+05:30,1776275544399,1789502,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-15T23:35:21.352+05:30,1776276204426,1287354,2505,Best Capital Mar'29,1,top_ytm,3,sdi
