anonymous_id,user_id,context_session_id,investment_amount,timestamp,product_category,mf_investment_type,asset_id,infinite
7e4279f7-629b-468e-ba10-0cd6ff0b3f87,1824260,1777489348400.0,494074.0,2026-04-30T00:38:48.334+05:30,Corporate Bonds,,2446,eligible
3f033044-8e8a-4ad8-be5b-fe3a5422539c,1711040,1777489107091.0,9863.0,2026-04-30T00:38:48.758+05:30,Corporate Bonds,,2564,eligible
961ce962-f54c-4538-9e24-3d4a116d3c8e,592229,1777489757596.0,50000.0,2026-04-30T00:43:16.767+05:30,High Yield FDs,,1239,not eligible
9c8d9683-e63f-44f0-9752-fdb7b817cd63,1347817,1777489820356.0,19904.0,2026-04-30T00:43:48.053+05:30,Corporate Bonds,,2608,eligible
25305535-599b-4adc-ac49-829f38be2e0d,1824167,1777489677847.0,99250.0,2026-04-30T00:45:20.761+05:30,Corporate Bonds,,2308,eligible
b10acc32-8fc8-4611-bf9e-fa5b27eb1b78,725719,1777489071337.0,123392.0,2026-04-30T00:46:14.718+05:30,XCase,,2486,not eligible
b10acc32-8fc8-4611-bf9e-fa5b27eb1b78,725719,1777489071337.0,150128.0,2026-04-30T00:47:43.002+05:30,XCase,,2509,not eligible
a5fbd8a2-581a-4c3b-893d-4f5fec0c8789,1740834,1777489139028.0,37785.0,2026-04-30T00:48:17.708+05:30,Corporate Bonds,,2498,not eligible
a5fbd8a2-581a-4c3b-893d-4f5fec0c8789,1740834,1777489139028.0,43183.0,2026-04-30T00:51:35.681+05:30,Corporate Bonds,,2498,not eligible
f3f69e23-39d6-4ccc-a297-6cc2d50de6e4,1197663,1777489761479.0,100346.0,2026-04-30T00:52:50.551+05:30,Corporate Bonds,,1694,not eligible
36798c90-ae7a-4337-827d-4bf5f8d57539,1706163,1777490575462.0,100833.0,2026-04-30T00:53:25.882+05:30,Corporate Bonds,,2394,eligible
79e724f3-0325-44ec-9575-c9c0032d5ca9,1517907,1777490505721.0,99947.0,2026-04-30T00:53:46.843+05:30,Corporate Bonds,,2585,eligible
9f1052bd-b321-4851-beaa-1b3bf444fd63,1824244,1777490983511.0,10016.0,2026-04-30T01:00:57.418+05:30,Corporate Bonds,,2528,eligible
9f1052bd-b321-4851-beaa-1b3bf444fd63,1824244,1777490983511.0,9834.0,2026-04-30T01:04:43.248+05:30,Corporate Bonds,,2506,eligible
d2a98472-37e5-4ed0-9503-875f979eba67,1233424,1777490722587.0,24755.0,2026-04-30T01:05:10.854+05:30,XCase,,2570,not eligible
fb0cba60-19ed-4c2b-b8d3-a87cd44a495c,963811,1777490901790.0,49828.0,2026-04-30T01:05:50.628+05:30,Corporate Bonds,,2530,eligible
7e226eef-09af-47f6-a4a3-4755f3b4ea5e,1818162,1777491361365.0,10084.0,2026-04-30T01:06:22.202+05:30,Corporate Bonds,,2606,eligible
e1238b18-3ed1-4173-a938-5b725a813073,587880,1777491391555.0,149325.0,2026-04-30T01:06:47.515+05:30,Corporate Bonds,,2574,eligible
fb0cba60-19ed-4c2b-b8d3-a87cd44a495c,963811,1777490901790.0,99657.0,2026-04-30T01:09:12.267+05:30,Corporate Bonds,,2530,eligible
fb0cba60-19ed-4c2b-b8d3-a87cd44a495c,963811,1777490901790.0,49828.0,2026-04-30T01:09:37.579+05:30,Corporate Bonds,,2530,eligible
c6aca201-45c6-41a2-8724-dc2952a70775,1277622,1777490971785.0,149945.0,2026-04-30T01:10:19.741+05:30,Corporate Bonds,,2422,not eligible
f3953bb9-eee1-4217-bec6-3dcab0bdb469,1302596,1777491059026.0,504232.0,2026-04-30T01:12:15.12+05:30,Corporate Bonds,,2606,eligible
c6aca201-45c6-41a2-8724-dc2952a70775,1277622,1777490971785.0,149945.0,2026-04-30T01:13:36.014+05:30,Corporate Bonds,,2422,not eligible
f3953bb9-eee1-4217-bec6-3dcab0bdb469,1302596,1777491059026.0,504232.0,2026-04-30T01:16:46.095+05:30,Corporate Bonds,,2606,eligible
062fdcf5-2d92-4149-b08f-7f0b366a375e,1277622,1777491886278.0,149945.0,2026-04-30T01:18:02.487+05:30,Corporate Bonds,,2422,not eligible
5b05b298-9a6b-4d1a-8262-186625d8628f,842747,1777492803975.0,20169.0,2026-04-30T01:31:55.286+05:30,Corporate Bonds,,2606,not eligible
8db8c09a-40a0-43af-aa34-7c15b5d121ab,1059055,1777493295948.0,1993.0,2026-04-30T01:46:41.514+05:30,Corporate Bonds,,2530,eligible
63ba84e8-69d8-4210-8dad-dfa298c7c9e6,793437,1777493866029.0,1000.0,2026-04-30T01:48:16.601+05:30,High Yield FDs,,1239,not eligible
8db8c09a-40a0-43af-aa34-7c15b5d121ab,1059055,1777493295948.0,2989.0,2026-04-30T01:48:48.599+05:30,Corporate Bonds,,2530,eligible
b10fcc66-4b0b-4867-aadf-78b31aff0969,1824333,1777494097994.0,490.0,2026-04-30T01:55:54.485+05:30,Corporate Bonds,,2597,not eligible
b10fcc66-4b0b-4867-aadf-78b31aff0969,1824333,1777494097994.0,98.0,2026-04-30T01:56:03.837+05:30,Corporate Bonds,,2597,not eligible
f992da66-931c-42f8-9fd8-e29609ca5a21,1824317,1777492764041.0,996.0,2026-04-30T02:15:47.78+05:30,Corporate Bonds,,2530,eligible
0bf71215-11fb-48ff-8ef4-fa91468fbf9a,1186349,1777495451394.0,19762.0,2026-04-30T02:18:32.184+05:30,Corporate Bonds,,2446,eligible
0bf71215-11fb-48ff-8ef4-fa91468fbf9a,1186349,1777495451394.0,9881.0,2026-04-30T02:19:23.033+05:30,Corporate Bonds,,2446,eligible
4c54749f-46a6-4fcd-825e-49d0496042d4,1341653,1777495788596.0,2989.0,2026-04-30T02:31:26.3+05:30,Corporate Bonds,,2530,eligible
4c54749f-46a6-4fcd-825e-49d0496042d4,1341653,1777495788596.0,2989.0,2026-04-30T02:33:03.025+05:30,Corporate Bonds,,2530,eligible
fd46cb6d-64f4-4e92-bd70-d405212e65c9,889779,1777496659916.0,10896.0,2026-04-30T02:34:30.637+05:30,Corporate Bonds,,2297,not eligible
fd46cb6d-64f4-4e92-bd70-d405212e65c9,889779,1777496659916.0,76371.0,2026-04-30T02:36:48.757+05:30,Corporate Bonds,,2434,not eligible
fd46cb6d-64f4-4e92-bd70-d405212e65c9,889779,1777496659916.0,76371.0,2026-04-30T02:39:22.435+05:30,Corporate Bonds,,2434,not eligible
0da791ae-778e-49a1-a2d0-9d8b9e86ea2a,1694604,1777497238563.0,99292.0,2026-04-30T02:46:10.575+05:30,Corporate Bonds,,2573,eligible
d4046eb4-cdd8-4702-9c9b-18d47c809ec3,1824366,1777497102824.0,49170.0,2026-04-30T02:49:34.627+05:30,Corporate Bonds,,2506,eligible
d4046eb4-cdd8-4702-9c9b-18d47c809ec3,1824366,1777497102824.0,996.0,2026-04-30T02:50:33.36+05:30,Corporate Bonds,,2530,eligible
a6fb110d-dcad-46e9-9ed4-d6713d98bc8c,1782884,1777497439425.0,99905.0,2026-04-30T02:52:57.117+05:30,Corporate Bonds,,2566,eligible
a6fb110d-dcad-46e9-9ed4-d6713d98bc8c,1782884,1777497439425.0,9965.0,2026-04-30T02:54:09.191+05:30,Corporate Bonds,,2530,eligible
a6fb110d-dcad-46e9-9ed4-d6713d98bc8c,1782884,1777497439425.0,9965.0,2026-04-30T02:56:24.906+05:30,Corporate Bonds,,2530,eligible
0da791ae-778e-49a1-a2d0-9d8b9e86ea2a,1694604,1777497238563.0,98634.0,2026-04-30T02:56:56.069+05:30,Corporate Bonds,,2564,eligible
86f50b0b-58f9-4654-9ab9-fd2b122e124a,908135,1777496420718.0,200004.0,2026-04-30T02:57:40.268+05:30,Corporate Bonds,,2318,not eligible
e36c471b-dee2-4d4b-9e50-dcee4ccdc8d0,1823100,1777498069711.0,100187.0,2026-04-30T02:58:24.539+05:30,Corporate Bonds,,1577,eligible
e36c471b-dee2-4d4b-9e50-dcee4ccdc8d0,1823100,1777498069711.0,100187.0,2026-04-30T02:58:32.873+05:30,Corporate Bonds,,1577,eligible
e36c471b-dee2-4d4b-9e50-dcee4ccdc8d0,1823100,1777498069711.0,10018.0,2026-04-30T02:58:39.467+05:30,Corporate Bonds,,1577,eligible
4cddb09f-93c4-4505-b01a-f5ec4e43d877,44395,1777498412883.0,208514.0,2026-04-30T03:06:13.418+05:30,Corporate Bonds,,2573,eligible
2e68e940-4bc5-4f46-affa-f790d64ba2be,1158799,1777498424521.0,19904.0,2026-04-30T03:07:40.462+05:30,Corporate Bonds,,2608,eligible
e36c471b-dee2-4d4b-9e50-dcee4ccdc8d0,1823100,1777498069711.0,99905.0,2026-04-30T03:08:19.146+05:30,Corporate Bonds,,2566,eligible
e36c471b-dee2-4d4b-9e50-dcee4ccdc8d0,1823100,1777498069711.0,1008336.0,2026-04-30T03:09:56.613+05:30,Corporate Bonds,,2394,eligible
d5d79362-bb9b-42ab-b9d7-13fa53ab899e,1560094,1777498196446.0,505.0,2026-04-30T03:10:15.539+05:30,Corporate Bonds,,2312,not eligible
4f6e62b0-4003-43ac-919e-b2795e736303,1720403,1777498794448.0,10084.0,2026-04-30T03:10:50.659+05:30,Corporate Bonds,,2606,eligible
e36c471b-dee2-4d4b-9e50-dcee4ccdc8d0,1823100,1777498069711.0,98634.0,2026-04-30T03:12:40.982+05:30,Corporate Bonds,,2564,eligible
e36c471b-dee2-4d4b-9e50-dcee4ccdc8d0,1823100,1777498069711.0,99905.0,2026-04-30T03:15:20.621+05:30,Corporate Bonds,,2566,eligible
1e3eeb82-5847-4d62-98c3-c5955efcd2d6,1571899,1777500097807.0,9863.0,2026-04-30T03:33:08.847+05:30,Corporate Bonds,,2564,eligible
2018c173-6ee8-4461-8a4a-18b9781524b7,1539638,1777500548835.0,99947.0,2026-04-30T03:39:34.665+05:30,Corporate Bonds,,2585,eligible
1e3eeb82-5847-4d62-98c3-c5955efcd2d6,1571899,1777500097807.0,9981.0,2026-04-30T03:40:26.024+05:30,Corporate Bonds,,2310,not eligible
a5f30a3f-7fe6-4336-bd50-a251ec7758e9,1054985,1777501728139.0,100000.0,2026-04-30T03:59:27.151+05:30,High Yield FDs,,1239,not eligible
796514fb-2a4c-4251-9be4-b8b45a7cdbc2,1713559,1777500780310.0,97725.0,2026-04-30T04:03:22.111+05:30,Corporate Bonds,,2499,eligible
0cfe09c5-1147-4e8e-b23b-536dbcee8c55,740716,1777502020967.0,40338.0,2026-04-30T04:04:30.361+05:30,Corporate Bonds,,2606,not eligible
8b15d377-64a2-4482-bff1-595d98722d1b,294332,1777501888876.0,10048.0,2026-04-30T04:04:48.851+05:30,Corporate Bonds,,2438,eligible
e445ab5a-d143-4d0e-b0ea-b2e8540cfb98,1219951,1777502210898.0,20169.0,2026-04-30T04:23:51.342+05:30,Corporate Bonds,,2606,eligible
c5bfaad9-af43-418d-b151-4b3a730548c8,1119188,1777504473722.0,100915.0,2026-04-30T04:50:05.82+05:30,Corporate Bonds,,2591,eligible
2b6523e5-df1c-4603-9feb-0bdf001b1499,1509420,1777504951043.0,514.0,2026-04-30T04:53:04.443+05:30,Corporate Bonds,,2310,not eligible
2b6523e5-df1c-4603-9feb-0bdf001b1499,1509420,1777504951043.0,102.0,2026-04-30T04:53:31.513+05:30,Corporate Bonds,,2310,not eligible
2b6523e5-df1c-4603-9feb-0bdf001b1499,1509420,1777504951043.0,9952.0,2026-04-30T04:54:35.708+05:30,Corporate Bonds,,2608,eligible
25b9ee0d-808a-43fd-be94-7aca6e3ccbb5,1824418,1777504864220.0,996.0,2026-04-30T05:00:13.361+05:30,Corporate Bonds,,2530,eligible
21678191-5211-4801-b63c-dcf8d2059aca,98133,1777505322342.0,98341.0,2026-04-30T05:00:23.792+05:30,Corporate Bonds,,2506,eligible
af237553-b6d2-449b-919f-394e7e483e71,1191789,1777505816013.0,1028.0,2026-04-30T05:26:41.45+05:30,Corporate Bonds,,2310,not eligible
25b9ee0d-808a-43fd-be94-7aca6e3ccbb5,1824418,1777504864220.0,411.0,2026-04-30T05:27:03.288+05:30,Corporate Bonds,,2310,not eligible
25b9ee0d-808a-43fd-be94-7aca6e3ccbb5,1824418,1777504864220.0,102.0,2026-04-30T05:27:41.914+05:30,Corporate Bonds,,2310,not eligible
c0817975-6e27-46e5-833b-3fe771d279b3,1791426,1777506382599.0,99520.0,2026-04-30T05:29:55.754+05:30,Corporate Bonds,,2608,not eligible
583ea6fb-116f-4db3-b0db-698cdcb1ee69,1731965,1777507163588.0,10018.0,2026-04-30T05:33:57.532+05:30,Corporate Bonds,,1577,not eligible
fba59c8a-f860-45c0-8684-786b395d2516,1822453,1777507392261.0,9952.0,2026-04-30T05:35:21.992+05:30,Corporate Bonds,,2608,eligible
28062e84-1bb2-44c9-a888-f15fdfb469ca,1815580,1777507290371.0,9863.0,2026-04-30T05:39:21.336+05:30,Corporate Bonds,,2564,eligible
4bef5bc5-96ae-44bd-973d-48ee0bd3ce4f,823166,1777507896454.0,98827.0,2026-04-30T05:43:15.896+05:30,Corporate Bonds,,2369,not eligible
4bef5bc5-96ae-44bd-973d-48ee0bd3ce4f,823166,1777507896454.0,97725.0,2026-04-30T05:46:08.119+05:30,Corporate Bonds,,2499,eligible
775e52db-f4c5-4546-94c3-2eff5c995464,1392062,1777508336702.0,9952.0,2026-04-30T05:49:09.613+05:30,Corporate Bonds,,2608,eligible
9c1d5cf6-a970-42b4-88e7-898ca8ac41ba,1820257,1777508150028.0,39453.0,2026-04-30T05:51:56.862+05:30,Corporate Bonds,,2564,eligible
9c1d5cf6-a970-42b4-88e7-898ca8ac41ba,1820257,1777508150028.0,39453.0,2026-04-30T05:51:57.663+05:30,Corporate Bonds,,2564,eligible
05b0c3eb-7cb5-4e49-8b08-f29d1cda8028,1039020,1777508516386.0,9929.0,2026-04-30T05:53:12.565+05:30,Corporate Bonds,,2573,eligible
1d63eb98-a86d-4e0e-a711-bca572275e07,1585086,1777508744149.0,49317.0,2026-04-30T05:56:07.526+05:30,Corporate Bonds,,2564,eligible
47716831-71fd-477d-8a7a-8135759019a1,1124207,1777509005647.0,49775.0,2026-04-30T06:01:24.243+05:30,Corporate Bonds,,2574,eligible
becfa7ee-77b2-4bc3-b28c-0c65e025e0b7,1824439,1777508462869.0,50000.0,2026-04-30T06:02:20.813+05:30,High Yield FDs,,1095,not eligible
334d0867-1e14-408c-9d55-f47a095b54f8,65582,1777509126116.0,205.0,2026-04-30T06:02:28.435+05:30,Corporate Bonds,,2310,not eligible
61af8330-9344-4892-9fda-c4dca1a2dd99,1146762,1777509097565.0,97725.0,2026-04-30T06:02:56.504+05:30,Corporate Bonds,,2499,eligible
b373dda6-9106-46f1-a8e7-1d104bf45e27,1824418,1777509167146.0,49170.0,2026-04-30T06:04:34.825+05:30,Corporate Bonds,,2506,eligible
49f9b277-d15f-4b2b-ae3e-e8cc728973c0,1819862,1777509726251.0,101.0,2026-04-30T06:14:16.121+05:30,Corporate Bonds,,2312,not eligible
53bffb27-c199-482c-bb3c-c8e386e47cf7,1819862,1777510113342.0,101.0,2026-04-30T06:20:08.441+05:30,Corporate Bonds,,2312,not eligible
1e82fcfe-c821-42e9-b4a7-9c8168924563,1242147,1777510062789.0,99520.0,2026-04-30T06:21:24.938+05:30,Corporate Bonds,,2608,eligible
660acf8f-6a3a-4edc-bba5-8ac3450b5828,683177,1777510165743.0,100701.0,2026-04-30T06:23:16.732+05:30,Corporate Bonds,,2431,not eligible
a0ad18ed-3730-418a-b457-3d0e4a4dead7,1311269,1777510563028.0,9952.0,2026-04-30T06:26:31.8+05:30,Corporate Bonds,,2608,eligible
ca9b9461-703e-4de2-ae0a-c84f57ebfc2c,539647,1777510566426.0,98634.0,2026-04-30T06:27:44.697+05:30,Corporate Bonds,,2564,eligible
a0ad18ed-3730-418a-b457-3d0e4a4dead7,1311269,1777510563028.0,9952.0,2026-04-30T06:27:55.694+05:30,Corporate Bonds,,2608,eligible
3bd13802-d34e-4703-b690-55f7a086ce01,1824149,1777510707225.0,201667.0,2026-04-30T06:28:47.918+05:30,Corporate Bonds,,2394,eligible
f69a13d1-26bd-4572-8ee4-356a4037a823,1680600,1777510677784.0,98341.0,2026-04-30T06:28:55.366+05:30,Corporate Bonds,,2506,eligible
3bd13802-d34e-4703-b690-55f7a086ce01,1824149,1777510707225.0,201667.0,2026-04-30T06:29:33.531+05:30,Corporate Bonds,,2394,eligible
9402f9c9-fc03-4400-b5bb-53d53133c8df,1821583,1777510567003.0,100846.0,2026-04-30T06:30:08.955+05:30,Corporate Bonds,,2606,eligible
a2380d56-0adb-4761-b310-52cb37cdcc21,599688,1777511259661.0,200000.0,2026-04-30T06:44:33.807+05:30,High Yield FDs,,1239,not eligible
a61ffb7f-8275-4953-9909-3d347db2f908,450144,1777510195217.0,30253.0,2026-04-30T06:50:35.805+05:30,Corporate Bonds,,2606,eligible
b90f70e0-f5df-457d-9282-0b16dce215d7,450144,1777512216941.0,30253.0,2026-04-30T06:54:48.989+05:30,Corporate Bonds,,2606,eligible
9f1b6650-689f-4b27-94eb-f5280b98f184,536651,1777512327329.0,10084.0,2026-04-30T06:56:19.096+05:30,Corporate Bonds,,2606,eligible
6f65779a-b445-4de2-8d77-f9af5259b577,1434620,1777512298417.0,2110.0,2026-04-30T06:58:55.473+05:30,Corporate Bonds,,2560,not eligible
13e2c478-902f-4809-8965-2962b2761682,1321974,1777512580290.0,200004.0,2026-04-30T07:00:31.442+05:30,Corporate Bonds,,2318,not eligible
e1884590-ee80-464e-b52a-4e1dc036ddeb,1434620,1777512595476.0,5979.0,2026-04-30T07:00:44.893+05:30,Corporate Bonds,,2530,eligible
ba0dd149-2524-44a2-aa00-13824e68bfdf,1126814,1777512023869.0,169184.0,2026-04-30T07:01:26.868+05:30,Corporate Bonds,,2608,eligible
13e2c478-902f-4809-8965-2962b2761682,1321974,1777512580290.0,200004.0,2026-04-30T07:01:59.872+05:30,Corporate Bonds,,2318,not eligible
87c28497-0c52-4765-baed-dd0d4a32eefd,1509420,1777512754031.0,9952.0,2026-04-30T07:02:54.529+05:30,Corporate Bonds,,2608,eligible
e1884590-ee80-464e-b52a-4e1dc036ddeb,1434620,1777512595476.0,9772.0,2026-04-30T07:03:01.469+05:30,Corporate Bonds,,2499,eligible
22872ff9-cc50-4784-871e-fa15841af027,950384,1777512801826.0,9965.0,2026-04-30T07:03:31.558+05:30,Corporate Bonds,,2530,eligible
87c28497-0c52-4765-baed-dd0d4a32eefd,1509420,1777512754031.0,9952.0,2026-04-30T07:03:57.498+05:30,Corporate Bonds,,2608,eligible
23069c8e-7e10-49a8-9543-f0ee2dca2115,1129988,1777512661364.0,141184.0,2026-04-30T07:04:07.535+05:30,Corporate Bonds,,2606,eligible
13e2c478-902f-4809-8965-2962b2761682,1321974,1777512580290.0,99520.0,2026-04-30T07:05:53.957+05:30,Corporate Bonds,,2608,eligible
5258537f-fb8c-4847-9e0c-e3e711b10235,1823638,1777513036266.0,9834.0,2026-04-30T07:08:52.143+05:30,Corporate Bonds,,2506,eligible
c9a24e95-79ea-450c-a55c-208e3084df15,484237,1777512877016.0,150377.0,2026-04-30T07:09:12.572+05:30,Corporate Bonds,,2297,not eligible
c9a24e95-79ea-450c-a55c-208e3084df15,484237,1777512877016.0,150377.0,2026-04-30T07:12:55.798+05:30,Corporate Bonds,,2297,not eligible
7396f5aa-aaf6-4034-8174-5269fc84bd2b,843982,1777513477845.0,5242.0,2026-04-30T07:16:56.43+05:30,Corporate Bonds,,2422,not eligible
7396f5aa-aaf6-4034-8174-5269fc84bd2b,843982,1777513477845.0,5242.0,2026-04-30T07:17:23.856+05:30,Corporate Bonds,,2422,not eligible
395dff5a-9eb2-43b1-b065-a2a7f734115b,1513355,1777510962765.0,19726.0,2026-04-30T07:17:37.813+05:30,Corporate Bonds,,2564,eligible
4c6c609c-1fc1-47c2-9fb8-68e5ae979206,1044445,1777513338263.0,50825.0,2026-04-30T07:19:47.35+05:30,Corporate Bonds,,2530,eligible
a44714dc-3f3e-438f-ac9c-a51bbb4e2a42,61212,1777513010458.0,49317.0,2026-04-30T07:23:30.444+05:30,Corporate Bonds,,2564,not eligible
f3235a20-79bb-4ad4-82a3-485886f74325,3561,1777513358531.0,50018.0,2026-04-30T07:30:38.739+05:30,Corporate Bonds,,2473,not eligible
7e0233ac-28a2-47ef-acef-c859c2661857,1351656,1777514440212.0,981.0,2026-04-30T07:31:03.216+05:30,Corporate Bonds,,2597,not eligible
f3235a20-79bb-4ad4-82a3-485886f74325,3561,1777513358531.0,50018.0,2026-04-30T07:31:30.195+05:30,Corporate Bonds,,2473,not eligible
ea587118-e9ca-450e-b6a3-618b29d967d4,1609853,1777514295458.0,9965.0,2026-04-30T07:32:43.013+05:30,Corporate Bonds,,2530,eligible
ea587118-e9ca-450e-b6a3-618b29d967d4,1609853,1777514295458.0,19931.0,2026-04-30T07:33:55.56+05:30,Corporate Bonds,,2530,eligible
99e78ced-2b4a-4af4-99de-942887351966,1809957,1777513285752.0,200919.0,2026-04-30T07:35:31.198+05:30,Corporate Bonds,,2604,eligible
ea587118-e9ca-450e-b6a3-618b29d967d4,1609853,1777514295458.0,19931.0,2026-04-30T07:35:41.97+05:30,Corporate Bonds,,2530,eligible
9f28b151-8e9f-48fd-8bcc-a45d8cd29ee2,1822554,1777511676366.0,105524.0,2026-04-30T07:37:11.179+05:30,Corporate Bonds,,2560,not eligible
ea587118-e9ca-450e-b6a3-618b29d967d4,1609853,1777514295458.0,34315.0,2026-04-30T07:37:37.531+05:30,Corporate Bonds,,2581,not eligible
99e78ced-2b4a-4af4-99de-942887351966,1809957,1777513285752.0,10045.0,2026-04-30T07:38:40.5+05:30,Corporate Bonds,,2604,eligible
287b268f-79e8-48da-948a-a608ee387d8b,1821391,1777514927830.0,98634.0,2026-04-30T07:40:18.829+05:30,Corporate Bonds,,2578,eligible
ba6958ef-b3b7-4980-a656-8876c5f98e3e,1393192,1777514852129.0,9965.0,2026-04-30T07:40:51.306+05:30,Corporate Bonds,,2530,eligible
87c1e536-39a9-403d-84b8-6e2257c51159,1509420,1777515100030.0,50081.0,2026-04-30T07:42:03.628+05:30,Corporate Bonds,,2528,eligible
23d5f544-7abc-447c-abde-368860c048bf,1475766,1777515142765.0,49760.0,2026-04-30T07:42:24.253+05:30,Corporate Bonds,,2608,eligible
ba6958ef-b3b7-4980-a656-8876c5f98e3e,1393192,1777514852129.0,9863.0,2026-04-30T07:42:37.937+05:30,Corporate Bonds,,2564,eligible
87c1e536-39a9-403d-84b8-6e2257c51159,1509420,1777515100030.0,10016.0,2026-04-30T07:43:23.531+05:30,Corporate Bonds,,2528,eligible
9f28b151-8e9f-48fd-8bcc-a45d8cd29ee2,1822554,1777511676366.0,49196.0,2026-04-30T07:45:00.421+05:30,Corporate Bonds,,2500,eligible
87c1e536-39a9-403d-84b8-6e2257c51159,1509420,1777515100030.0,19981.0,2026-04-30T07:45:22.945+05:30,Corporate Bonds,,2566,eligible
87c1e536-39a9-403d-84b8-6e2257c51159,1509420,1777515100030.0,19981.0,2026-04-30T07:45:24.205+05:30,Corporate Bonds,,2566,eligible
ace7966e-d00c-4da8-b26d-6f498345e033,1295488,1777515356658.0,99292.0,2026-04-30T07:46:04.534+05:30,Corporate Bonds,,2573,eligible
ea81a013-0ece-47c9-8070-d6a4dac0fd19,710941,1777515178122.0,957117.0,2026-04-30T07:46:14.374+05:30,Corporate Bonds,,2393,eligible
86bdf8bb-7927-465d-a6cb-6fbd67e457af,1370852,1777515150258.0,54484.0,2026-04-30T07:46:38.765+05:30,Corporate Bonds,,2297,not eligible
ace7966e-d00c-4da8-b26d-6f498345e033,1295488,1777515356658.0,29787.0,2026-04-30T07:46:46.146+05:30,Corporate Bonds,,2573,eligible
6afa551c-eff2-4acf-876f-8d7eff97c424,844857,1777515131550.0,50000.0,2026-04-30T07:46:53.228+05:30,High Yield FDs,,1239,not eligible
86bdf8bb-7927-465d-a6cb-6fbd67e457af,1370852,1777515150258.0,21793.0,2026-04-30T07:46:57.205+05:30,Corporate Bonds,,2297,not eligible
17464bf5-617b-4eee-a482-55f7738c66ec,844784,1777515159992.0,10003.0,2026-04-30T07:48:20.733+05:30,Corporate Bonds,,2473,not eligible
17464bf5-617b-4eee-a482-55f7738c66ec,844784,1777515159992.0,9965.0,2026-04-30T07:49:35.471+05:30,Corporate Bonds,,2530,eligible
ace7966e-d00c-4da8-b26d-6f498345e033,1295488,1777515356658.0,29517.0,2026-04-30T07:49:42.745+05:30,Corporate Bonds,,2500,eligible
9f28b151-8e9f-48fd-8bcc-a45d8cd29ee2,1822554,1777511676366.0,152743.0,2026-04-30T07:50:22.331+05:30,Corporate Bonds,,2434,not eligible
