timestamp,context_session_id,user_id,asset_id,asset_name,item_position,suggestion_type,suggestion_count,active_tab
2026-04-17T15:50:17.941+05:30,1776419802591,1794335,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-17T15:51:11.305+05:30,1776421244899,1794393,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-17T16:27:02.251+05:30,1776423287653,417826,2505,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-17T16:27:02.51+05:30,1776423287653,417826,2505,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-17T16:49:50.574+05:30,1776424426996,1753716,2446,Keertana Finserv Oct'28,3,top_ytm,3,bonds
2026-04-17T17:12:25.205+05:30,1776424426996,1753716,2446,Keertana Finserv Oct'28,3,top_ytm,3,bonds
2026-04-17T17:13:37.669+05:30,1776425390268,1794531,2254,Akara Capitals May'27,2,top_ytm,3,bonds
2026-04-17T18:59:08.917+05:30,1776431026735,1792111,2445,Keertana Finserv Oct'28,2,top_ytm,3,bonds
2026-04-17T19:59:34.053+05:30,1776435720672,1793942,2446,Keertana Finserv Oct'28,3,top_ytm,3,bonds
2026-04-17T22:23:00.606+05:30,1776444674538,1255545,2574,Akme Fintrade Jan'29,1,top_ytm,3,bonds
2026-04-18T06:23:51.083+05:30,1776473076662,1795427,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-18T08:29:26.925+05:30,1776481144228,1795573,2528,DAR Credit Sep'28,3,top_ytm,3,bonds
2026-04-18T08:36:54.483+05:30,1776481512956,1772012,2486,Basket Smart Bond Feb'28,3,top_ytm,3,bonds
2026-04-18T08:54:04.42+05:30,1776482128345,369863,2528,DAR Credit Sep'28,3,top_ytm,3,bonds
2026-04-18T10:23:32.247+05:30,1776487332414,1795796,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-18T10:27:15.27+05:30,1776488162660,1103588,2445,Keertana Finserv Oct'28,2,top_ytm,3,bonds
2026-04-18T10:47:12.154+05:30,1776488916361,470794,2505,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-18T12:12:32.842+05:30,1776494506087,1260827,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-18T13:00:31.682+05:30,1776497350372,1646578,2445,Keertana Finserv Oct'28,2,top_ytm,3,bonds
2026-04-18T14:33:42.219+05:30,1776502490370,1775912,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-18T14:38:02.88+05:30,1776501410136,1796385,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-18T15:26:54.42+05:30,1776505826314,1796632,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-18T15:55:25.758+05:30,1776507652779,893642,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-18T16:03:12.469+05:30,1776508377652,1796632,2506,Best Capital Mar'29,1,top_ytm,3,highyieldfd
2026-04-18T17:00:49.785+05:30,1776511193230,1765346,2445,Keertana Finserv Oct'28,2,top_ytm,3,bonds
2026-04-18T18:53:32.411+05:30,1776517537851,1796962,2254,Akara Capitals May'27,2,top_ytm,3,bonds
2026-04-18T19:13:59.164+05:30,1776519369263,824312,2505,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-18T19:58:49.978+05:30,1776522416977,1591753,2254,Akara Capitals May'27,2,top_ytm,3,bonds
2026-04-18T19:59:02.615+05:30,1776522416977,1591753,2446,Keertana Finserv Oct'28,3,top_ytm,3,bonds
2026-04-18T20:02:30.043+05:30,1776522643778,1794150,2506,Best Capital Mar'29,1,top_ytm,3,highyieldfd
2026-04-18T20:37:27.838+05:30,1776524210629,1691003,2445,Keertana Finserv Oct'28,2,top_ytm,3,bonds
2026-04-18T21:22:17.952+05:30,1776527497169,1783672,2574,Akme Fintrade Jan'29,1,top_ytm,3,baskets
2026-04-18T23:52:40.264+05:30,1776536156362,806034,2505,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-19T03:38:15.971+05:30,1776549941312,349471,2505,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-19T07:47:54.339+05:30,1776564973192,1795796,2506,Best Capital Mar'29,1,top_ytm,3,sdi
2026-04-19T11:29:25.436+05:30,1776578232813,1476070,2486,Basket Smart Bond Feb'28,3,top_ytm,3,bonds
2026-04-19T11:30:11.913+05:30,1776578282703,1792914,2290,Akara Capitals May'27,3,top_ytm,3,bonds
2026-04-19T12:13:45.651+05:30,1776580987532,240334,2505,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-19T12:16:04.063+05:30,1776580223709,1422082,2446,Keertana Finserv Oct'28,2,top_ytm,3,bonds
2026-04-19T13:01:31.686+05:30,1776583552625,1611214,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-19T13:09:25.853+05:30,1776584332304,1463703,2446,Keertana Finserv Oct'28,2,top_ytm,3,bonds
2026-04-19T13:19:05.045+05:30,1776584778730,27458,2446,Keertana Finserv Oct'28,2,top_ytm,3,bonds
2026-04-19T14:25:05.078+05:30,1776587150189,1789295,2528,DAR Credit Sep'28,3,top_ytm,3,bonds
2026-04-19T15:33:55.963+05:30,1776592965751,1775974,2438,Navi Finserv Ltd Mar'27,1,top_ytm,3,bonds
2026-04-19T16:17:59.229+05:30,1776595376385,1791047,2290,Akara Capitals May'27,3,top_ytm,3,bonds
2026-04-19T17:28:43.874+05:30,1776599920646,1794004,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-19T18:26:19.519+05:30,1776600711875,1233714,2505,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-19T18:38:43.94+05:30,1776603921592,1798963,2506,Best Capital Mar'29,1,top_ytm,3,highyieldfd
2026-04-19T19:31:21.215+05:30,1776607110264,514187,2505,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-20T07:50:22.971+05:30,1776650987922,1790593,2446,Keertana Finserv Oct'28,2,top_ytm,3,bonds
2026-04-20T08:09:19.197+05:30,1776650987922,1790593,2505,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-20T09:51:31.484+05:30,1776658722901,870513,2528,DAR Credit Sep'28,2,top_ytm,3,bonds
2026-04-20T10:03:47.657+05:30,1776659443377,1665472,2290,Akara Capitals May'27,3,top_ytm,3,bonds
2026-04-20T10:55:07.018+05:30,1776659988988,1799781,2528,DAR Credit Sep'28,2,top_ytm,3,bonds
2026-04-20T11:02:14.104+05:30,1776662685013,1800077,2446,Keertana Finserv Oct'28,2,top_ytm,3,bonds
2026-04-20T11:39:29.994+05:30,1776664789421,1750871,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-20T11:41:36.334+05:30,1776664943778,1800152,2318,Spandana June'28,3,top_ytm,3,bonds
2026-04-20T12:05:03.826+05:30,1776666830540,468707,2318,Spandana June'28,3,top_ytm,3,bonds
2026-04-20T12:58:55.883+05:30,1776669456573,1800323,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-20T13:06:57.815+05:30,1776670412625,1799745,2318,Spandana June'28,3,top_ytm,3,bonds
2026-04-20T16:58:20.915+05:30,1776684448409,693333,2528,DAR Credit Sep'28,2,top_ytm,3,sdi
2026-04-20T17:03:42.313+05:30,1776684783618,858885,2528,DAR Credit Sep'28,2,top_ytm,3,bonds
2026-04-20T17:31:15.913+05:30,1776686091644,1065519,2539,Indel Money April'28,2,top_ytm,3,bonds
2026-04-20T18:53:17.102+05:30,1776690955383,1800999,2528,DAR Credit Sep'28,2,top_ytm,3,bonds
2026-04-20T20:21:59.887+05:30,1776696660276,1402586,2506,Best Capital Mar'29,1,top_ytm,3,sdi
2026-04-20T20:22:28.151+05:30,1776696660276,1402586,2528,DAR Credit Sep'28,2,top_ytm,3,sdi
2026-04-21T09:40:00.9+05:30,1776744508547,1796523,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-21T12:09:37.579+05:30,1776752322781,1802179,2318,Spandana June'28,3,top_ytm,3,bonds
2026-04-21T12:22:20.135+05:30,1776753687568,1802296,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-21T12:23:50.694+05:30,1776753247073,1364078,2318,Spandana June'28,3,top_ytm,3,bonds
2026-04-21T12:40:20.853+05:30,1776755398203,802979,2318,Spandana June'28,3,top_ytm,3,bonds
2026-04-21T14:43:55.347+05:30,1776762325050,1802591,2506,Best Capital Mar'29,1,top_ytm,3,sdi
2026-04-21T14:59:32.957+05:30,1776763010932,1802607,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-21T15:36:33.599+05:30,1776765824281,1427185,2528,DAR Credit Sep'28,3,top_ytm,3,bonds
2026-04-21T16:02:18.219+05:30,1776767125902,1799703,2318,Spandana June'28,3,top_ytm,3,bonds
2026-04-21T16:18:49.858+05:30,1776768440821,839725,2528,DAR Credit Sep'28,2,top_ytm,3,bonds
2026-04-21T16:19:17.393+05:30,1776768440821,839725,2505,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-21T18:00:54.288+05:30,1776774627422,1793942,2446,Keertana Finserv Oct'28,2,top_ytm,3,bonds
2026-04-21T18:51:32.735+05:30,1776777427195,1535201,2528,DAR Credit Sep'28,2,top_ytm,3,bonds
2026-04-21T19:31:19.706+05:30,1776777639070,257826,2505,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-21T23:05:43.345+05:30,1776792875348,1520139,2318,Spandana June'28,3,top_ytm,3,bonds
2026-04-22T01:36:20.522+05:30,1776801525670,1803641,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-22T01:36:21.688+05:30,1776801525670,1803641,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-22T04:33:31.992+05:30,1776812315320,1796819,2528,DAR Credit Sep'28,1,top_ytm,3,highyieldfd
2026-04-22T05:29:39.656+05:30,1776815529549,1796545,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-22T07:13:51.44+05:30,1776821885595,1188907,2528,DAR Credit Sep'28,1,top_ytm,3,bonds
2026-04-22T10:51:06.809+05:30,1776834102118,483297,2394,Regency Fincorp Feb'27,3,top_ytm,3,bonds
2026-04-22T13:09:58.136+05:30,1776841966280,1804353,2394,Regency Fincorp Feb'27,3,top_ytm,3,bonds
2026-04-22T14:31:51.759+05:30,1776848446876,1278953,2318,Spandana June'28,3,top_ytm,3,bonds
2026-04-22T14:48:08.418+05:30,1776849307218,1591753,2446,Keertana Finserv Oct'28,2,top_ytm,3,bonds
2026-04-22T14:49:36.912+05:30,1776849451060,1748791,2505,Best Capital Mar'29,1,top_ytm,3,sdi
2026-04-22T15:03:08.655+05:30,1776850373789,1706151,2505,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-22T15:12:55.128+05:30,1776850373789,1706151,2505,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-22T15:14:14.03+05:30,1776850373789,1706151,2505,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-22T15:19:05.412+05:30,1776850373789,1706151,2505,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-22T15:57:05.45+05:30,1776853586154,1644077,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-22T15:57:09.74+05:30,1776853586154,1644077,2446,Keertana Finserv Oct'28,2,top_ytm,3,bonds
2026-04-22T15:58:56.727+05:30,1776853586154,1644077,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-22T15:59:00.85+05:30,1776853586154,1644077,2456,Unifinz Capital May'27,3,top_ytm,3,bonds
2026-04-22T15:59:12.183+05:30,1776852921587,1804693,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-22T16:15:50.367+05:30,1776854439825,828454,2318,Spandana June'28,3,top_ytm,3,bonds
2026-04-22T16:16:37.676+05:30,1776854439825,828454,2528,DAR Credit Sep'28,2,top_ytm,3,bonds
2026-04-22T17:38:50.104+05:30,1776858919089,1804890,2506,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-22T17:55:00.651+05:30,1776860678418,828454,2318,Spandana June'28,3,top_ytm,3,bonds
2026-04-22T17:55:23.791+05:30,1776860678418,828454,2505,Best Capital Mar'29,1,top_ytm,3,bonds
2026-04-22T19:38:15.647+05:30,1776864110016,1805061,2446,Keertana Finserv Oct'28,2,top_ytm,3,bonds
2026-04-22T19:54:43.134+05:30,1776867810598,485941,2456,Unifinz Capital May'27,3,top_ytm,3,sdi
2026-04-22T20:00:39.707+05:30,1776868154632,1805308,2506,Best Capital Mar'29,1,top_ytm,3,highyieldfd
2026-04-22T22:47:24.833+05:30,1776878228806,828454,2318,Spandana June'28,3,top_ytm,3,bonds
